"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
3.780000000E1,-6.017412460E-1,2.942792993E-2,5.459480214E-3
3.790000000E1,-5.508748694E-1,2.822950745E-2,1.091896043E-2
3.800000000E1,-5.165200915E-1,2.530003026E-2,9.587379888E-3
3.810000000E1,-4.752410947E-1,2.343581750E-2,1.238369902E-2
3.820000000E1,-4.547347544E-1,1.491370205E-2,1.890844367E-2
3.830000000E1,-4.205131345E-1,3.289003934E-2,4.127899674E-3
3.840000000E1,-3.925499432E-1,1.145159264E-2,-3.994741620E-4
3.850000000E1,-3.711114965E-1,3.675162290E-2,2.796319134E-3
3.860000000E1,-3.692472837E-1,2.663161080E-2,1.384843762E-2
3.870000000E1,-3.672499129E-1,2.490055610E-2,1.384843762E-2
3.880000000E1,-3.531351592E-1,2.396844972E-2,1.531317621E-2
3.890000000E1,-3.414172505E-1,2.410160777E-2,5.193164106E-3
3.900000000E1,-3.595267458E-1,2.290318529E-2,1.251685708E-2
3.910000000E1,-3.791009797E-1,2.303634334E-2,1.185106681E-2
3.920000000E1,-3.885552016E-1,3.528688431E-2,6.791060754E-3
3.930000000E1,-4.147873382E-1,2.849582356E-2,1.411475372E-2
3.940000000E1,-4.444815843E-1,2.370213361E-2,1.424791178E-2
3.950000000E1,-4.728442498E-1,2.609897858E-2,7.323692970E-3
3.960000000E1,-5.245095747E-1,5.193164106E-2,1.038632821E-2
3.970000000E1,-5.427522281E-1,3.022687826E-2,8.788431564E-3
3.980000000E1,-5.874933342E-1,2.596582053E-2,1.611212453E-2
3.990000000E1,-6.138586289E-1,2.343581750E-2,6.791060754E-3
4.000000000E1,-6.609965801E-1,2.889529772E-2,6.258428538E-3
4.010000000E1,-6.836334492E-1,3.581951653E-2,1.171790875E-2
4.020000000E1,-7.123955889E-1,2.769687523E-2,1.464738594E-3
4.030000000E1,-7.344998259E-1,3.209109101E-2,5.992112430E-3
4.040000000E1,-7.388940416E-1,2.769687523E-2,-5.459480214E-3
4.050000000E1,-7.460845766E-1,2.490055610E-2,8.655273510E-3
4.060000000E1,-7.387608836E-1,3.355582961E-2,3.994741620E-3
4.070000000E1,-7.306382423E-1,3.821636150E-2,3.328951350E-3
4.080000000E1,-7.033408412E-1,3.209109101E-2,1.038632821E-2
4.090000000E1,-6.716492244E-1,2.636529469E-2,7.856325186E-3
4.100000000E1,-6.392918173E-1,2.263686918E-2,6.524744646E-3
4.110000000E1,-6.001433494E-1,2.676476885E-2,1.038632821E-2
4.120000000E1,-5.546032949E-1,1.331580540E-2,7.856325186E-3
4.130000000E1,-5.285043163E-1,2.090581448E-2,1.664475675E-2
4.140000000E1,-4.913532193E-1,2.862898161E-2,1.438106983E-2
4.150000000E1,-4.611263410E-1,2.556634637E-2,5.992112430E-3
4.160000000E1,-4.311657789E-1,2.330265945E-2,1.358212151E-2
4.170000000E1,-4.033357456E-1,2.263686918E-2,1.291633124E-2
4.180000000E1,-3.757720284E-1,3.262372323E-2,-7.057376862E-3
4.190000000E1,-3.528688431E-1,2.956108799E-2,2.410160777E-2
4.200000000E1,-3.577956911E-1,2.356897556E-2,1.238369902E-2
4.210000000E1,-3.530020012E-1,2.609897858E-2,1.571265037E-2
4.220000000E1,-3.535346334E-1,3.075951047E-2,1.211738291E-2
4.230000000E1,-3.531351592E-1,2.756371718E-2,7.723167132E-3
4.240000000E1,-3.561977944E-1,-7.190534916E-3,1.584580843E-2
4.250000000E1,-3.856257244E-1,3.182477491E-2,1.664475675E-2
4.260000000E1,-4.087952258E-1,2.183792086E-2,1.131843459E-2
4.270000000E1,-4.379568396E-1,2.490055610E-2,1.105211848E-2
4.280000000E1,-4.628573957E-1,2.383529167E-2,1.464738594E-2
4.290000000E1,-4.944158545E-1,1.930791783E-2,4.127899674E-3
4.300000000E1,-5.305016871E-1,2.330265945E-2,7.856325186E-3
4.310000000E1,-5.661880456E-1,3.195793296E-2,8.122641294E-3
4.320000000E1,-6.053365135E-1,2.689792691E-2,4.926847998E-3
4.330000000E1,-6.374276045E-1,2.343581750E-2,-4.660531890E-3
4.340000000E1,-6.805708140E-1,2.996056215E-2,1.411475372E-2
4.350000000E1,-7.080013731E-1,2.796319134E-2,6.258428538E-3
4.360000000E1,-7.205182302E-1,2.663161080E-2,7.590009078E-3
4.370000000E1,-7.396929900E-1,2.783003329E-2,9.986854050E-3
4.380000000E1,-7.395598319E-1,2.689792691E-2,4.926847998E-3
4.390000000E1,-7.436877316E-1,2.862898161E-2,8.255799348E-3
4.400000000E1,-7.302387681E-1,3.941478398E-2,3.994741620E-4
4.410000000E1,-7.001450479E-1,2.503371415E-2,8.788431564E-3
4.420000000E1,-6.815029204E-1,5.219795717E-2,5.725796322E-3
4.430000000E1,-6.427539267E-1,2.729740107E-2,3.861583566E-3
4.440000000E1,-6.162554739E-1,2.902845577E-2,6.657902700E-3
4.450000000E1,-5.716475258E-1,3.568635847E-2,8.788431564E-3
4.460000000E1,-5.334311643E-1,2.729740107E-2,6.524744646E-3
4.470000000E1,-4.856274229E-1,7.989483240E-4,1.424791178E-2
4.480000000E1,-4.665858212E-1,2.916161383E-2,9.454221834E-3
4.490000000E1,-4.406200007E-1,3.009372020E-2,1.025317016E-2
4.500000000E1,-4.036020617E-1,2.996056215E-2,1.012001210E-2
4.510000000E1,-3.848267761E-1,2.303634334E-2,1.478054399E-2
4.520000000E1,-3.740409737E-1,2.783003329E-2,8.388957402E-3
4.530000000E1,-3.563309525E-1,3.328951350E-2,4.127899674E-3
4.540000000E1,-3.576625330E-1,6.125270484E-3,-3.195793296E-3
4.550000000E1,-3.403519860E-1,3.089266853E-2,1.358212151E-2
4.560000000E1,-3.600593780E-1,3.115898464E-2,2.117213059E-2
4.570000000E1,-3.691141257E-1,2.756371718E-2,1.557949232E-2
4.580000000E1,-3.882888855E-1,3.408846182E-2,1.198422486E-2
4.590000000E1,-4.020041650E-1,1.704423091E-2,8.255799348E-3
4.600000000E1,-4.247741923E-1,2.263686918E-2,6.125270484E-3
4.610000000E1,-4.554005447E-1,2.982740410E-2,1.038632821E-2
4.620000000E1,-4.898884807E-1,2.423476583E-2,1.504686010E-2
4.630000000E1,-5.223790458E-1,2.543318831E-2,9.321063780E-3
4.640000000E1,-5.572664560E-1,2.743055912E-2,5.459480214E-3
4.650000000E1,-6.029396685E-1,5.912217598E-2,1.398159567E-2
4.660000000E1,-6.339654951E-1,2.503371415E-2,1.597896648E-3
4.670000000E1,-6.695186955E-1,2.996056215E-2,7.723167132E-3
4.680000000E1,-6.980145191E-1,3.009372020E-2,6.924218808E-3
4.690000000E1,-7.201187560E-1,2.756371718E-2,4.394215782E-3
4.700000000E1,-7.542072179E-1,3.795004539E-2,1.038632821E-2
4.710000000E1,-7.416903608E-1,3.036003631E-2,3.062635242E-3
4.720000000E1,-7.476824732E-1,2.050634032E-2,-1.731054702E-3
4.730000000E1,-7.239803396E-1,2.942792993E-2,7.856325186E-3
4.740000000E1,-7.054713701E-1,3.222424907E-2,5.193164106E-3
4.750000000E1,-6.772418626E-1,8.255799348E-3,1.065264432E-2
4.760000000E1,-6.470149844E-1,2.929477188E-2,6.657902700E-3
4.770000000E1,-6.090649390E-1,1.970739199E-2,8.122641294E-3
4.780000000E1,-5.761748997E-1,2.836266550E-2,6.391586592E-3
4.790000000E1,-5.363606415E-1,3.395530377E-2,5.858954376E-3
4.800000000E1,-4.997421767E-1,1.771002118E-2,1.171790875E-2
4.810000000E1,-4.712463531E-1,1.664475675E-2,1.051948627E-2
4.820000000E1,-4.293015661E-1,1.544633426E-2,4.793689944E-3
4.830000000E1,-4.171841832E-1,2.210423696E-2,1.051948627E-2
4.840000000E1,-3.900199402E-1,2.476739804E-2,1.398159567E-2
4.850000000E1,-3.728425512E-1,3.795004539E-2,1.504686010E-2
4.860000000E1,-3.593935877E-1,3.009372020E-2,1.278317318E-2
4.870000000E1,-3.567304267E-1,2.436792388E-2,1.744370507E-2
4.880000000E1,-3.443467276E-1,2.410160777E-2,5.592638268E-3
4.890000000E1,-3.603256941E-1,3.169161685E-2,9.321063780E-3
4.900000000E1,-3.685814935E-1,3.115898464E-2,1.065264432E-2
4.910000000E1,-3.873567791E-1,2.157160475E-2,6.125270484E-3
4.920000000E1,-4.028031134E-1,2.902845577E-2,1.211738291E-2
4.930000000E1,-4.251736664E-1,3.994741620E-4,1.225054097E-2
4.940000000E1,-4.519384353E-1,2.836266550E-2,1.491370205E-2
4.950000000E1,-4.842958424E-1,2.556634637E-2,9.587379888E-3
4.960000000E1,-5.221127297E-1,1.664475675E-2,7.190534916E-3
4.970000000E1,-5.680522584E-1,2.170476280E-2,8.388957402E-3
4.980000000E1,-5.708485775E-1,2.103897253E-2,1.318264735E-2
4.990000000E1,-6.311691760E-1,2.050634032E-2,4.793689944E-3
5.000000000E1,-6.651244797E-1,2.942792993E-2,1.051948627E-2
5.010000000E1,-6.997455738E-1,2.822950745E-2,6.258428538E-3
5.020000000E1,-7.155913822E-1,2.703108496E-2,9.454221834E-3
5.030000000E1,-7.227819171E-1,2.876213966E-2,8.921589618E-3
5.040000000E1,-7.402256222E-1,2.410160777E-2,4.660531890E-3
5.050000000E1,-7.372961450E-1,2.836266550E-2,1.464738594E-3
5.060000000E1,-7.283745554E-1,3.821636150E-2,9.454221834E-3
5.070000000E1,-7.021424187E-1,3.022687826E-2,7.456851024E-3
5.080000000E1,-6.763097563E-1,2.663161080E-2,3.328951350E-3
5.090000000E1,-6.476807747E-1,2.356897556E-2,4.793689944E-3
5.100000000E1,-6.095975712E-1,2.889529772E-2,1.464738594E-3
5.110000000E1,-5.768406899E-1,1.904160172E-2,1.198422486E-2
5.120000000E1,-5.344964288E-1,2.769687523E-2,6.791060754E-3
5.130000000E1,-4.969458575E-1,3.022687826E-2,1.065264432E-2
5.140000000E1,-4.583300219E-1,-1.597896648E-3,1.012001210E-2
5.150000000E1,-4.273041953E-1,3.861583566E-3,7.190534916E-3
5.160000000E1,-4.057325905E-1,2.450108194E-2,1.171790875E-2
5.170000000E1,-3.844273019E-1,2.796319134E-2,1.185106681E-2
5.180000000E1,-3.753725542E-1,3.089266853E-2,2.796319134E-3
5.190000000E1,-3.645867519E-1,5.672533100E-2,2.263686918E-3
5.200000000E1,-3.486077854E-1,3.888215177E-2,1.225054097E-2
5.210000000E1,-3.691141257E-1,1.251685708E-2,2.902845577E-2
5.220000000E1,-3.564641106E-1,1.850896951E-2,1.278317318E-2
5.230000000E1,-3.683151774E-1,2.223739502E-2,1.265001513E-2
5.240000000E1,-3.857588824E-1,2.636529469E-2,8.255799348E-3
5.250000000E1,-4.037352197E-1,2.623213664E-2,1.225054097E-2
5.260000000E1,-4.171841832E-1,1.371527956E-2,1.198422486E-3
5.270000000E1,-4.551342286E-1,2.982740410E-2,1.424791178E-2
5.280000000E1,-4.890895323E-1,2.050634032E-2,4.926847998E-3
5.290000000E1,-5.239769425E-1,3.262372323E-2,1.198422486E-2
5.300000000E1,-5.535380305E-1,3.155845880E-2,6.125270484E-3
5.310000000E1,-5.901564953E-1,4.261057728E-3,5.992112430E-3
5.320000000E1,-6.334328629E-1,2.503371415E-2,1.078580237E-2
5.330000000E1,-6.603307898E-1,2.423476583E-2,7.456851024E-3
5.340000000E1,-7.026750510E-1,3.129214269E-2,5.060006052E-3
5.350000000E1,-7.283745554E-1,3.382214572E-2,9.454221834E-3
5.360000000E1,-7.334345614E-1,5.126585079E-2,7.989483240E-4
5.370000000E1,-7.325024551E-1,3.115898464E-2,8.388957402E-3
5.380000000E1,-7.295729779E-1,2.849582356E-2,4.660531890E-3
5.390000000E1,-7.222492849E-1,2.330265945E-2,6.657902700E-4
5.400000000E1,-7.062703184E-1,3.115898464E-2,9.321063780E-4
5.410000000E1,-6.813697623E-1,3.049319437E-2,3.861583566E-3
5.420000000E1,-6.380933948E-1,2.716424302E-2,1.091896043E-2
5.430000000E1,-5.988117688E-1,2.530003026E-2,6.924218808E-3
5.440000000E1,-5.664543617E-1,2.516687221E-2,9.054747672E-3
5.450000000E1,-5.374259059E-1,1.597896648E-2,1.211738291E-2
5.460000000E1,-4.876247937E-1,2.503371415E-2,9.187905726E-3
5.470000000E1,-4.717789853E-1,4.767058333E-2,5.992112430E-3
5.480000000E1,-4.336957819E-1,2.676476885E-2,1.451422789E-2
5.490000000E1,-4.036020617E-1,2.223739502E-2,1.238369902E-2
5.500000000E1,-3.902862563E-1,2.503371415E-2,7.323692970E-3
5.510000000E1,-3.631220133E-1,3.049319437E-2,7.323692970E-3
5.520000000E1,-3.515372626E-1,3.515372626E-2,1.051948627E-2
5.530000000E1,-3.526025270E-1,2.596582053E-2,1.198422486E-2
5.540000000E1,-3.510046303E-1,3.049319437E-2,7.456851024E-3
5.550000000E1,-3.528688431E-1,3.062635242E-2,4.394215782E-3
5.560000000E1,-3.721767609E-1,2.849582356E-2,4.394215782E-3
5.570000000E1,-3.697799160E-1,-8.388957402E-3,1.691107286E-2
5.580000000E1,-4.113252288E-1,2.649845275E-2,1.225054097E-2
5.590000000E1,-4.344947302E-1,3.515372626E-2,1.038632821E-2
5.600000000E1,-4.717789853E-1,2.490055610E-2,3.328951350E-3
5.610000000E1,-4.898884807E-1,2.183792086E-2,8.388957402E-3
5.620000000E1,-5.368932737E-1,1.810949534E-2,7.190534916E-3
5.630000000E1,-5.679191003E-1,2.649845275E-2,5.592638268E-3
5.640000000E1,-6.021407202E-1,2.743055912E-2,7.989483240E-4
5.650000000E1,-6.359628659E-1,2.929477188E-2,-2.263686918E-3
5.660000000E1,-6.729808049E-1,2.543318831E-2,1.331580540E-2
5.670000000E1,-6.954845160E-1,6.791060754E-3,5.725796322E-3
5.680000000E1,-7.243798138E-1,1.637844064E-2,6.524744646E-3
5.690000000E1,-7.299724520E-1,2.223739502E-2,8.655273510E-3
5.700000000E1,-7.329019292E-1,2.889529772E-2,6.391586592E-3
5.710000000E1,-7.431550994E-1,2.290318529E-2,6.391586592E-3
5.720000000E1,-7.060040023E-1,3.435477793E-2,4.660531890E-3
5.730000000E1,-6.925550389E-1,1.744370507E-2,6.524744646E-3
5.740000000E1,-6.633934250E-1,2.942792993E-2,4.793689944E-3
5.750000000E1,-6.258428538E-1,2.263686918E-2,9.187905726E-3
5.760000000E1,-5.727127903E-1,2.942792993E-2,5.858954376E-3
