"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
3.300000000E0,-2.982740410E-2,3.115898464E-2,1.637844064E-2
3.400000000E0,-2.250371113E-2,1.917475978E-2,1.571265037E-2
3.500000000E0,-4.807005749E-2,2.969424604E-2,1.398159567E-2
3.600000000E0,-6.564692062E-2,2.530003026E-2,9.321063780E-3
3.700000000E0,-2.756371718E-2,2.396844972E-2,1.624528259E-2
3.800000000E0,-1.691107286E-2,2.356897556E-2,1.850896951E-2
3.900000000E0,-2.090581448E-2,2.436792388E-2,1.664475675E-2
4.000000000E0,-1.797633729E-2,2.383529167E-2,1.957423394E-2
4.100000000E0,-1.304948929E-2,2.982740410E-2,1.917475978E-2
4.200000000E0,-2.929477188E-3,2.223739502E-2,2.143844669E-2
4.300000000E0,-2.157160475E-2,2.490055610E-2,1.930791783E-2
4.400000000E0,-2.343581750E-2,2.703108496E-2,1.877528561E-2
4.500000000E0,2.130528864E-3,1.970739199E-2,1.637844064E-2
4.600000000E0,-1.624528259E-2,2.063949837E-2,1.637844064E-2
4.700000000E0,-3.901530982E-2,2.769687523E-2,1.557949232E-2
4.800000000E0,-2.356897556E-2,-1.504686010E-2,2.383529167E-2
4.900000000E0,-1.105211848E-2,2.569950442E-2,2.090581448E-2
5.000000000E0,-1.864212756E-2,3.981425815E-2,1.424791178E-2
5.100000000E0,-2.716424302E-2,2.210423696E-2,1.624528259E-2
5.200000000E0,-4.447479004E-2,5.992112430E-3,1.544633426E-2
5.300000000E0,-5.193164106E-2,2.636529469E-2,1.438106983E-2
5.400000000E0,-4.420847393E-2,2.237055307E-2,1.331580540E-2
5.500000000E0,-4.380899977E-2,6.657902700E-3,1.557949232E-2
5.600000000E0,-2.756371718E-2,3.515372626E-2,1.038632821E-2
5.700000000E0,-8.921589618E-3,2.170476280E-2,1.504686010E-2
5.800000000E0,-1.198422486E-3,2.423476583E-2,1.731054702E-2
5.900000000E0,-1.331580540E-2,1.677791480E-2,1.584580843E-2
6.000000000E0,7.989483240E-4,5.153216690E-2,2.170476280E-2
6.100000000E0,1.145159264E-2,1.211738291E-2,1.944107588E-2
6.200000000E0,-5.592638268E-3,3.115898464E-2,1.624528259E-2
6.300000000E0,9.587379888E-3,2.370213361E-2,2.316950140E-2
6.400000000E0,2.649845275E-2,2.609897858E-2,2.024002421E-2
6.500000000E0,1.850896951E-2,1.318264735E-2,1.771002118E-2
6.600000000E0,-2.490055610E-2,2.157160475E-2,2.077265642E-2
6.700000000E0,-3.848267761E-2,2.063949837E-2,1.238369902E-2
6.800000000E0,-4.407531587E-2,1.171790875E-2,1.664475675E-2
6.900000000E0,-3.182477491E-2,3.941478398E-2,1.677791480E-2
7.000000000E0,1.850896951E-2,2.716424302E-2,2.396844972E-2
7.100000000E0,3.581951653E-2,2.862898161E-2,1.824265340E-2
7.200000000E0,2.277002723E-2,1.371527956E-2,1.877528561E-2
7.300000000E0,2.197107891E-2,2.783003329E-2,1.837581145E-2
7.400000000E0,2.583266248E-2,2.583266248E-2,1.930791783E-2
7.500000000E0,4.314320950E-2,2.170476280E-2,2.117213059E-2
7.600000000E0,6.298375954E-2,2.370213361E-2,2.490055610E-2
7.700000000E0,9.574064083E-2,1.025317016E-2,2.103897253E-2
7.800000000E0,1.245027805E-1,2.117213059E-2,2.383529167E-2
7.900000000E0,1.545965007E-1,7.177219111E-2,2.556634637E-2
8.000000000E0,1.926797041E-1,2.063949837E-2,2.197107891E-2
8.100000000E0,2.494050351E-1,3.235740712E-2,2.503371415E-2
8.200000000E0,2.901513997E-1,9.853695996E-3,2.649845275E-2
8.300000000E0,3.491404176E-1,2.503371415E-2,2.490055610E-2
8.400000000E0,3.772367670E-1,4.807005749E-2,2.370213361E-2
8.500000000E0,4.426173715E-1,2.210423696E-2,3.502056820E-2
8.600000000E0,4.898884807E-1,2.223739502E-2,3.488741015E-2
8.700000000E0,5.135906143E-1,3.182477491E-2,2.889529772E-2
8.800000000E0,5.435511764E-1,1.930791783E-2,4.700479306E-2
8.900000000E0,5.639243587E-1,2.996056215E-2,3.701793901E-2
9.000000000E0,5.796370091E-1,1.837581145E-2,3.542004236E-2
9.100000000E0,5.821670121E-1,4.926847998E-3,3.009372020E-2
9.200000000E0,5.709817356E-1,2.996056215E-2,3.129214269E-2
9.300000000E0,5.297027388E-1,5.872270181E-2,2.716424302E-2
9.400000000E0,5.210474653E-1,3.435477793E-2,3.715109707E-2
9.500000000E0,4.868258454E-1,1.957423394E-2,4.221110312E-2
9.600000000E0,4.430168457E-1,1.797633729E-2,3.448793599E-2
9.700000000E0,3.928162593E-1,2.197107891E-2,3.235740712E-2
9.800000000E0,3.506051562E-1,2.649845275E-2,2.836266550E-2
9.900000000E0,3.024019406E-1,3.368898766E-2,2.689792691E-2
1.000000000E1,2.507366157E-1,1.704423091E-2,1.957423394E-2
1.010000000E1,2.077265642E-1,2.743055912E-2,2.383529167E-2
1.020000000E1,1.705754672E-1,2.077265642E-2,2.263686918E-2
1.030000000E1,1.398159567E-1,3.169161685E-2,2.876213966E-2
1.040000000E1,9.387642807E-2,2.649845275E-2,2.356897556E-2
1.050000000E1,8.056062267E-2,2.929477188E-2,2.783003329E-2
1.060000000E1,5.366269576E-2,3.249056518E-2,1.930791783E-2
1.070000000E1,5.073321857E-2,1.304948929E-2,2.197107891E-2
1.080000000E1,3.328951350E-2,3.355582961E-2,1.584580843E-2
1.090000000E1,4.074636452E-2,5.392901187E-2,2.197107891E-2
1.100000000E1,4.953479609E-2,1.478054399E-2,2.170476280E-2
1.110000000E1,5.632585684E-2,2.689792691E-2,1.970739199E-2
1.120000000E1,8.016114851E-2,2.503371415E-2,2.516687221E-2
1.130000000E1,1.037301241E-1,3.036003631E-2,2.649845275E-2
1.140000000E1,1.239701483E-1,1.065264432E-2,2.024002421E-2
1.150000000E1,1.712412574E-1,1.557949232E-2,1.984055005E-2
1.160000000E1,2.057291934E-1,4.340952560E-2,2.210423696E-2
1.170000000E1,2.609897858E-1,-2.663161080E-3,2.783003329E-2
1.180000000E1,2.954777218E-1,2.609897858E-2,2.303634334E-2
1.190000000E1,3.482083112E-1,1.331580540E-2,3.595267458E-2
1.200000000E1,3.978762654E-1,2.490055610E-2,3.209109101E-2
1.210000000E1,4.382231557E-1,1.917475978E-2,3.222424907E-2
1.220000000E1,4.763063592E-1,3.075951047E-2,3.195793296E-2
1.230000000E1,5.151885109E-1,2.916161383E-2,4.048004842E-2
1.240000000E1,5.346295868E-1,1.890844367E-2,3.249056518E-2
1.250000000E1,5.672533100E-1,9.986854050E-3,4.793689944E-2
1.260000000E1,5.665875198E-1,1.890844367E-2,3.821636150E-2
1.270000000E1,5.725796322E-1,4.846953166E-2,3.755057123E-2
1.280000000E1,5.625927782E-1,1.784317924E-2,3.355582961E-2
1.290000000E1,5.317001096E-1,2.556634637E-2,2.969424604E-2
1.300000000E1,5.052016569E-1,3.009372020E-2,3.581951653E-2
1.310000000E1,4.721784595E-1,2.050634032E-2,3.994741620E-2
1.320000000E1,4.246410342E-1,2.516687221E-2,3.555320042E-2
1.330000000E1,3.821636150E-1,9.054747672E-3,2.982740410E-2
1.340000000E1,3.328951350E-1,4.514058031E-2,3.182477491E-2
1.350000000E1,3.114566883E-1,1.251685708E-2,2.862898161E-2
1.360000000E1,2.563292540E-1,1.824265340E-2,2.756371718E-2
1.370000000E1,2.098570931E-1,2.077265642E-2,2.490055610E-2
1.380000000E1,1.679123061E-1,2.969424604E-2,2.383529167E-2
1.390000000E1,1.315601574E-1,3.928162593E-2,1.904160172E-2
1.400000000E1,1.117196073E-1,1.637844064E-2,2.636529469E-2
1.410000000E1,8.961537034E-2,2.996056215E-2,2.077265642E-2
1.420000000E1,6.644586895E-2,2.103897253E-2,2.117213059E-2
1.430000000E1,4.940163803E-2,1.957423394E-2,2.583266248E-2
1.440000000E1,5.579322463E-2,6.058691457E-2,1.944107588E-2
1.450000000E1,4.194478701E-2,4.327636755E-2,2.143844669E-2
1.460000000E1,5.792375349E-2,-4.633900279E-2,5.992112430E-3
1.470000000E1,7.483482635E-2,3.368898766E-2,3.275688128E-2
1.480000000E1,1.097222365E-1,6.125270484E-3,1.930791783E-2
1.490000000E1,1.137169781E-1,3.262372323E-2,1.984055005E-2
1.500000000E1,1.484712302E-1,1.651159870E-2,2.290318529E-2
1.510000000E1,1.902828592E-1,2.183792086E-2,2.423476583E-2
1.520000000E1,2.193113149E-1,2.490055610E-2,2.556634637E-2
1.530000000E1,2.672482144E-1,2.410160777E-2,2.756371718E-2
1.540000000E1,3.022687826E-1,2.609897858E-2,2.623213664E-2
1.550000000E1,3.579288492E-1,2.410160777E-2,3.102582658E-2
1.560000000E1,4.042678519E-1,2.436792388E-2,2.889529772E-2
1.570000000E1,4.359594688E-1,2.636529469E-2,2.982740410E-2
1.580000000E1,4.908205870E-1,-8.388957402E-3,3.941478398E-2
1.590000000E1,5.095958727E-1,1.717738897E-2,2.663161080E-2
1.600000000E1,5.380916962E-1,2.010686615E-2,3.502056820E-2
1.610000000E1,5.531385563E-1,2.290318529E-2,3.435477793E-2
1.620000000E1,5.572664560E-1,2.822950745E-2,3.928162593E-2
1.630000000E1,5.587311946E-1,1.012001210E-2,3.102582658E-2
1.640000000E1,5.435511764E-1,1.557949232E-2,3.968110009E-2
1.650000000E1,5.167864076E-1,2.916161383E-2,3.102582658E-2
1.660000000E1,4.966795414E-1,2.223739502E-2,2.996056215E-2
1.670000000E1,4.464789551E-1,4.327636755E-2,2.703108496E-2
1.680000000E1,4.111920708E-1,2.024002421E-2,2.916161383E-2
1.690000000E1,3.745736059E-1,1.757686313E-2,2.556634637E-2
1.700000000E1,3.292998675E-1,1.225054097E-2,2.716424302E-2
1.710000000E1,2.862898161E-1,2.410160777E-2,3.302319739E-2
1.720000000E1,2.407497616E-1,2.862898161E-2,2.503371415E-2
1.730000000E1,2.131860445E-1,1.145159264E-2,2.663161080E-2
1.740000000E1,1.608549292E-1,2.450108194E-2,2.250371113E-2
1.750000000E1,1.382180601E-1,1.518001816E-2,2.183792086E-2
1.760000000E1,1.051948627E-1,3.648530680E-2,2.756371718E-2
1.770000000E1,8.269115153E-2,1.731054702E-2,1.890844367E-2
1.780000000E1,7.084008473E-2,1.131843459E-2,2.623213664E-2
1.790000000E1,6.045375652E-2,2.889529772E-2,2.090581448E-2
1.800000000E1,6.298375954E-2,1.984055005E-2,2.370213361E-2
1.810000000E1,6.418218203E-2,1.238369902E-2,2.250371113E-2
1.820000000E1,7.030745251E-2,2.982740410E-2,2.250371113E-2
1.830000000E1,7.989483240E-2,2.157160475E-2,2.024002421E-2
1.840000000E1,9.973538245E-2,2.370213361E-2,1.877528561E-2
1.850000000E1,1.291633124E-1,2.956108799E-2,2.277002723E-2
1.860000000E1,1.635180903E-1,-2.929477188E-3,2.476739804E-2
1.870000000E1,1.988049746E-1,2.024002421E-2,2.609897858E-2
1.880000000E1,2.343581750E-1,6.085323068E-2,2.663161080E-2
1.890000000E1,2.842924453E-1,1.731054702E-3,3.089266853E-2
1.900000000E1,3.206445940E-1,2.237055307E-2,3.062635242E-2
1.910000000E1,3.596599039E-1,3.502056820E-2,3.155845880E-2
1.920000000E1,4.051999583E-1,2.117213059E-2,2.783003329E-2
1.930000000E1,4.560663350E-1,2.716424302E-2,2.916161383E-2
1.940000000E1,4.776379397E-1,1.970739199E-2,2.902845577E-2
1.950000000E1,5.131911401E-1,2.490055610E-2,3.542004236E-2
1.960000000E1,5.371595898E-1,5.858954376E-3,3.049319437E-2
1.970000000E1,5.467469697E-1,-1.331580540E-2,3.315635545E-2
1.980000000E1,5.526059241E-1,3.488741015E-2,2.609897858E-2
1.990000000E1,5.512743436E-1,2.450108194E-2,3.542004236E-2
2.000000000E1,5.235774683E-1,1.185106681E-2,4.540689641E-2
2.010000000E1,5.044027086E-1,2.996056215E-2,2.916161383E-2
2.020000000E1,4.876247937E-1,2.170476280E-2,2.676476885E-2
2.030000000E1,4.402205265E-1,2.490055610E-2,3.382214572E-2
2.040000000E1,4.029362714E-1,2.663161080E-2,2.862898161E-2
2.050000000E1,3.434146213E-1,3.781688734E-2,2.849582356E-2
2.060000000E1,3.214435424E-1,1.864212756E-2,3.621899069E-2
2.070000000E1,2.810966520E-1,2.410160777E-2,3.289003934E-2
2.080000000E1,2.340918589E-1,2.263686918E-2,2.237055307E-2
2.090000000E1,1.946770749E-1,1.970739199E-2,2.197107891E-2
2.100000000E1,1.663144094E-1,2.623213664E-2,2.277002723E-2
2.110000000E1,1.330248959E-1,2.836266550E-2,1.704423091E-2
2.120000000E1,1.109206590E-1,2.117213059E-2,2.303634334E-2
2.130000000E1,9.294432169E-2,1.344896345E-2,2.476739804E-2
2.140000000E1,8.202536126E-2,-3.155845880E-2,1.837581145E-2
2.150000000E1,5.153216690E-2,4.314320950E-2,2.024002421E-2
2.160000000E1,5.845638571E-2,3.315635545E-2,1.504686010E-2
2.170000000E1,7.044061057E-2,1.025317016E-2,2.370213361E-2
2.180000000E1,8.189220321E-2,1.984055005E-2,1.784317924E-2
2.190000000E1,9.906959218E-2,9.720537942E-3,2.423476583E-2
2.200000000E1,1.214401452E-1,2.343581750E-2,2.956108799E-2
2.210000000E1,1.479385980E-1,1.438106983E-2,1.944107588E-2
2.220000000E1,1.735049444E-1,2.277002723E-2,2.796319134E-2
2.230000000E1,2.166481539E-1,3.275688128E-2,2.543318831E-2
2.240000000E1,2.415487100E-1,1.944107588E-2,2.370213361E-2
2.250000000E1,2.810966520E-1,5.659217295E-2,2.916161383E-2
2.260000000E1,3.516704206E-1,-3.994741620E-3,3.701793901E-2
2.270000000E1,3.728425512E-1,1.597896648E-3,2.783003329E-2
2.280000000E1,4.028031134E-1,3.328951350E-2,2.862898161E-2
2.290000000E1,4.561994930E-1,3.115898464E-2,3.502056820E-2
2.300000000E1,5.036037602E-1,-2.663161080E-3,5.352953771E-2
2.310000000E1,5.082642921E-1,1.318264735E-2,3.701793901E-2
2.320000000E1,5.347627449E-1,3.195793296E-2,3.435477793E-2
2.330000000E1,5.315669516E-1,2.596582053E-2,3.155845880E-2
2.340000000E1,5.299690549E-1,3.715109707E-2,4.087952258E-2
2.350000000E1,5.153216690E-1,2.170476280E-2,3.222424907E-2
2.360000000E1,5.145227207E-1,2.157160475E-2,3.235740712E-2
2.370000000E1,4.925516417E-1,2.396844972E-2,3.129214269E-2
2.380000000E1,4.571315994E-1,2.956108799E-2,3.129214269E-2
2.390000000E1,4.187820798E-1,1.784317924E-2,3.328951350E-2
2.400000000E1,3.804325603E-1,2.996056215E-2,3.049319437E-2
2.410000000E1,3.384877733E-1,3.502056820E-2,2.170476280E-2
2.420000000E1,3.258377581E-1,4.527373836E-3,3.488741015E-2
2.430000000E1,2.753708557E-1,1.198422486E-2,3.328951350E-2
2.440000000E1,2.221076341E-1,3.022687826E-2,2.383529167E-2
2.450000000E1,1.898833850E-1,2.596582053E-2,1.877528561E-2
2.460000000E1,1.575259779E-1,2.703108496E-2,2.583266248E-2
2.470000000E1,1.311606832E-1,1.704423091E-2,2.090581448E-2
2.480000000E1,1.014664371E-1,2.024002421E-2,2.356897556E-2
2.490000000E1,9.454221834E-2,1.025317016E-2,2.290318529E-2
2.500000000E1,8.615326094E-2,-4.660531890E-3,2.476739804E-2
2.510000000E1,7.470166829E-2,-8.255799348E-3,1.944107588E-2
2.520000000E1,7.989483240E-2,-1.451422789E-2,2.037318226E-2
2.530000000E1,7.936220018E-2,2.157160475E-2,1.984055005E-2
2.540000000E1,9.534116666E-2,1.464738594E-2,2.609897858E-2
2.550000000E1,1.075917076E-1,2.103897253E-2,1.810949534E-2
2.560000000E1,1.432780661E-1,2.237055307E-2,2.303634334E-2
2.570000000E1,1.656486192E-1,2.716424302E-2,2.303634334E-2
2.580000000E1,1.900165431E-1,1.810949534E-2,2.077265642E-2
2.590000000E1,2.219744760E-1,2.769687523E-2,2.809634939E-2
2.600000000E1,2.656503177E-1,2.356897556E-2,2.916161383E-2
2.610000000E1,3.039998373E-1,-2.037318226E-2,2.609897858E-2
2.620000000E1,3.446130438E-1,4.860268971E-2,3.129214269E-2
2.630000000E1,3.751062381E-1,2.330265945E-2,3.448793599E-2
2.640000000E1,4.246410342E-1,1.930791783E-2,3.342267155E-2
2.650000000E1,4.554005447E-1,1.997370810E-2,3.315635545E-2
2.660000000E1,4.913532193E-1,1.970739199E-2,3.129214269E-2
2.670000000E1,5.070658696E-1,1.491370205E-2,3.795004539E-2
2.680000000E1,5.198490428E-1,5.858954376E-3,3.328951350E-2
2.690000000E1,5.295695808E-1,1.651159870E-2,3.062635242E-2
2.700000000E1,5.324990579E-1,6.032059846E-2,2.956108799E-2
2.710000000E1,5.091963985E-1,1.877528561E-2,3.741741317E-2
2.720000000E1,4.970790156E-1,2.783003329E-2,3.408846182E-2
2.730000000E1,4.715126692E-1,2.569950442E-2,3.608583263E-2
2.740000000E1,4.371578913E-1,2.037318226E-2,3.661846485E-2
2.750000000E1,4.044010100E-1,2.822950745E-2,1.984055005E-2
2.760000000E1,3.524693689E-1,5.898901792E-2,2.756371718E-2
2.770000000E1,3.227751229E-1,1.358212151E-2,2.543318831E-2
2.780000000E1,2.869556064E-1,2.636529469E-2,2.716424302E-2
2.790000000E1,2.487392449E-1,3.075951047E-2,2.383529167E-2
2.800000000E1,2.130528864E-1,9.187905726E-3,2.024002421E-2
2.810000000E1,1.801628471E-1,3.595267458E-2,1.717738897E-2
2.820000000E1,1.519333396E-1,2.370213361E-2,2.290318529E-2
2.830000000E1,1.258343610E-1,1.997370810E-2,2.103897253E-2
2.840000000E1,1.121190815E-1,1.651159870E-2,1.944107588E-2
2.850000000E1,9.520800861E-2,6.524744646E-3,2.237055307E-2
2.860000000E1,8.695220926E-2,2.063949837E-2,1.757686313E-2
2.870000000E1,9.214537337E-2,7.323692970E-2,2.822950745E-2
2.880000000E1,8.082693878E-2,3.874899371E-2,2.143844669E-2
2.890000000E1,9.893643412E-2,1.984055005E-2,1.904160172E-2
2.900000000E1,1.129180298E-1,2.876213966E-2,2.223739502E-2
2.910000000E1,1.198422486E-1,1.917475978E-2,2.450108194E-2
2.920000000E1,1.548628168E-1,2.103897253E-2,2.716424302E-2
2.930000000E1,1.824265340E-1,2.796319134E-2,1.917475978E-2
2.940000000E1,2.042644548E-1,-3.595267458E-3,2.356897556E-2
2.950000000E1,2.428802905E-1,2.330265945E-2,2.090581448E-2
2.960000000E1,2.901513997E-1,5.326322160E-4,2.836266550E-2
2.970000000E1,3.227751229E-1,5.139900884E-2,2.516687221E-2
2.980000000E1,3.542004236E-1,1.930791783E-2,2.942792993E-2
2.990000000E1,3.914846788E-1,3.169161685E-2,2.316950140E-2
3.000000000E1,4.291684080E-1,2.982740410E-2,3.222424907E-2
3.010000000E1,4.625910796E-1,1.717738897E-2,3.848267761E-2
3.020000000E1,4.961469092E-1,2.250371113E-2,3.355582961E-2
3.030000000E1,5.056011310E-1,2.609897858E-2,2.729740107E-2
3.040000000E1,5.060006052E-1,3.994741620E-3,2.450108194E-2
3.050000000E1,5.114600854E-1,3.408846182E-2,3.781688734E-2
3.060000000E1,4.840295263E-1,2.223739502E-2,3.062635242E-2
3.070000000E1,4.874916357E-1,2.689792691E-2,3.036003631E-2
3.080000000E1,4.615258152E-1,2.956108799E-2,3.888215177E-2
3.090000000E1,4.261057728E-1,2.676476885E-2,3.036003631E-2
3.100000000E1,4.009389006E-1,-1.051948627E-2,2.463423999E-2
3.110000000E1,3.245061776E-1,6.205165316E-2,2.143844669E-2
3.120000000E1,3.230414390E-1,2.050634032E-2,2.077265642E-2
3.130000000E1,2.802977037E-1,2.343581750E-2,2.237055307E-2
3.140000000E1,2.531334607E-1,1.504686010E-2,2.783003329E-2
3.150000000E1,2.162486797E-1,2.862898161E-2,2.303634334E-2
3.160000000E1,1.696433608E-1,2.330265945E-2,2.423476583E-2
3.170000000E1,1.599228229E-1,1.944107588E-2,2.277002723E-2
3.180000000E1,1.316933154E-1,6.498113035E-2,2.516687221E-2
3.190000000E1,1.210406711E-1,3.062635242E-3,2.183792086E-2
3.200000000E1,9.800432774E-2,4.074636452E-2,2.037318226E-2
3.210000000E1,9.281116364E-2,2.157160475E-2,2.769687523E-2
3.220000000E1,9.440906029E-2,2.463423999E-2,2.410160777E-2
3.230000000E1,1.030643338E-1,2.463423999E-2,2.237055307E-2
3.240000000E1,1.030643338E-1,3.036003631E-2,2.703108496E-2
3.250000000E1,1.149154006E-1,3.502056820E-2,2.024002421E-2
3.260000000E1,1.382180601E-1,3.981425815E-2,2.889529772E-2
3.270000000E1,1.651159870E-1,2.303634334E-2,1.797633729E-2
3.280000000E1,1.794970568E-1,5.779059544E-2,2.223739502E-2
3.290000000E1,2.259692176E-1,8.788431564E-3,2.982740410E-2
3.300000000E1,2.581934667E-1,1.145159264E-2,2.929477188E-2
3.310000000E1,2.841592872E-1,2.889529772E-2,2.210423696E-2
3.320000000E1,3.326288189E-1,2.117213059E-2,2.862898161E-2
3.330000000E1,3.487409434E-1,2.716424302E-2,3.395530377E-2
3.340000000E1,3.902862563E-1,2.330265945E-2,2.769687523E-2
3.350000000E1,4.262389309E-1,4.167847090E-2,3.528688431E-2
3.360000000E1,4.637895021E-1,1.438106983E-2,3.395530377E-2
3.370000000E1,5.022721797E-1,-2.290318529E-2,4.261057728E-2
3.380000000E1,4.897553226E-1,1.997370810E-2,3.395530377E-2
3.390000000E1,4.811000491E-1,2.450108194E-2,3.102582658E-2
3.400000000E1,4.737763561E-1,2.503371415E-2,2.303634334E-2
3.410000000E1,4.531368578E-1,2.250371113E-2,3.182477491E-2
3.420000000E1,4.171841832E-1,4.727110917E-2,3.009372020E-2
3.430000000E1,3.882888855E-1,2.476739804E-2,2.889529772E-2
3.440000000E1,3.553988461E-1,6.391586592E-2,3.435477793E-2
3.450000000E1,3.170493266E-1,2.090581448E-2,3.169161685E-2
3.460000000E1,2.932140349E-1,1.531317621E-2,2.210423696E-2
3.470000000E1,2.637861050E-1,3.488741015E-2,2.436792388E-2
3.480000000E1,2.223739502E-1,2.410160777E-2,2.370213361E-2
3.490000000E1,1.961418135E-1,4.087952258E-2,2.170476280E-2
3.500000000E1,1.615207195E-1,7.443535219E-2,2.410160777E-2
3.510000000E1,1.865544337E-1,-1.075917076E-1,2.330265945E-2
3.520000000E1,1.173122456E-1,7.190534916E-2,1.797633729E-2
3.530000000E1,1.213069872E-1,2.356897556E-2,2.530003026E-2
3.540000000E1,1.098553946E-1,4.673847695E-2,2.383529167E-2
3.550000000E1,1.111869751E-1,2.197107891E-2,2.490055610E-2
3.560000000E1,1.127848717E-1,2.969424604E-2,1.238369902E-2
3.570000000E1,1.075917076E-1,3.115898464E-2,2.277002723E-2
3.580000000E1,1.272990996E-1,2.596582053E-2,1.451422789E-2
3.590000000E1,1.508680752E-1,-7.989483240E-3,2.769687523E-2
3.600000000E1,1.593901906E-1,4.087952258E-2,1.877528561E-2
3.610000000E1,1.860218014E-1,6.777744949E-2,2.649845275E-2
3.620000000E1,2.157160475E-1,1.917475978E-2,2.569950442E-2
3.630000000E1,2.492718771E-1,2.063949837E-2,2.743055912E-2
3.640000000E1,2.724413785E-1,1.544633426E-2,3.155845880E-2
3.650000000E1,3.146524816E-1,2.929477188E-2,2.636529469E-2
3.660000000E1,3.423493568E-1,2.410160777E-2,3.235740712E-2
3.670000000E1,3.636546455E-1,5.406216992E-2,2.689792691E-2
3.680000000E1,4.185157637E-1,3.595267458E-3,2.796319134E-2
3.690000000E1,4.360926268E-1,1.877528561E-2,3.169161685E-2
3.700000000E1,4.510063289E-1,2.050634032E-2,3.555320042E-2
3.710000000E1,4.599279185E-1,3.289003934E-2,3.595267458E-2
3.720000000E1,4.551342286E-1,1.012001210E-2,3.488741015E-2
3.730000000E1,4.297010403E-1,3.195793296E-3,3.315635545E-2
3.740000000E1,3.985420556E-1,6.578007868E-2,2.210423696E-2
3.750000000E1,3.576625330E-1,4.247741923E-2,2.103897253E-2
3.760000000E1,3.442135696E-1,3.209109101E-2,2.996056215E-2
3.770000000E1,3.217098585E-1,1.917475978E-2,3.289003934E-2
3.780000000E1,2.876213966E-1,1.757686313E-2,2.010686615E-2
3.790000000E1,2.587260989E-1,2.117213059E-2,2.356897556E-2
3.800000000E1,2.273007982E-1,1.917475978E-2,2.170476280E-2
3.810000000E1,2.004028713E-1,3.941478398E-2,2.330265945E-2
3.820000000E1,1.789644246E-1,3.142530074E-2,2.503371415E-2
3.830000000E1,1.577922940E-1,2.982740410E-2,2.263686918E-2
3.840000000E1,1.422128017E-1,2.556634637E-2,2.689792691E-2
3.850000000E1,1.386175342E-1,3.195793296E-2,1.917475978E-2
3.860000000E1,1.344896345E-1,1.597896648E-2,2.516687221E-2
3.870000000E1,1.327585798E-1,1.225054097E-2,1.930791783E-2
3.880000000E1,1.358212151E-1,1.557949232E-2,2.010686615E-2
3.890000000E1,1.430117500E-1,1.771002118E-2,2.303634334E-2
3.900000000E1,1.165132973E-1,6.538060451E-2,1.744370507E-2
3.910000000E1,1.700428350E-1,1.984055005E-2,2.063949837E-2
3.920000000E1,1.857554853E-1,2.929477188E-2,2.769687523E-2
3.930000000E1,2.009355035E-1,2.250371113E-2,3.102582658E-2
