"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
1.320000000E1,3.515372626E-1,1.957423394E-2,1.331580540E-2
1.330000000E1,2.966761443E-1,3.142530074E-2,6.791060754E-3
1.340000000E1,2.637861050E-1,1.118527654E-2,2.197107891E-2
1.350000000E1,2.386192328E-1,1.890844367E-2,5.952165014E-2
1.360000000E1,1.825596920E-1,4.127899674E-2,-9.187905726E-3
1.370000000E1,1.342233184E-1,3.488741015E-2,2.077265642E-2
1.380000000E1,1.082574979E-1,1.478054399E-2,6.924218808E-3
1.390000000E1,7.736482937E-2,2.836266550E-2,1.225054097E-2
1.400000000E1,5.339637965E-2,4.527373836E-2,8.255799348E-3
1.410000000E1,5.685848906E-2,2.330265945E-2,4.940163803E-2
1.420000000E1,2.210423696E-2,2.210423696E-2,2.077265642E-2
1.430000000E1,4.926847998E-2,2.263686918E-2,3.169161685E-2
1.440000000E1,5.033374441E-2,2.277002723E-2,2.316950140E-2
1.450000000E1,6.151902095E-2,3.129214269E-2,-2.663161080E-3
1.460000000E1,8.655273510E-2,3.981425815E-2,1.664475675E-2
1.470000000E1,1.169127714E-1,2.303634334E-2,1.731054702E-2
1.480000000E1,1.471396497E-1,4.407531587E-2,2.729740107E-2
1.490000000E1,2.085255126E-1,2.743055912E-2,4.527373836E-2
1.500000000E1,2.392850230E-1,1.105211848E-2,1.930791783E-2
1.510000000E1,2.708434818E-1,3.422161988E-2,-1.065264432E-3
1.520000000E1,2.966761443E-1,2.210423696E-2,2.396844972E-3
1.530000000E1,3.559314783E-1,4.420847393E-2,2.183792086E-2
1.540000000E1,3.852262502E-1,2.716424302E-2,-3.994741620E-4
1.550000000E1,4.107925966E-1,4.593952863E-2,2.743055912E-2
1.560000000E1,4.312989369E-1,2.210423696E-2,2.902845577E-2
1.570000000E1,4.447479004E-1,1.677791480E-2,3.089266853E-2
1.580000000E1,4.366252591E-1,5.379585382E-2,2.783003329E-2
1.590000000E1,4.249073503E-1,-5.326322160E-3,2.157160475E-2
1.600000000E1,4.067978550E-1,3.595267458E-2,2.117213059E-2
1.610000000E1,3.889546757E-1,1.651159870E-2,3.595267458E-2
1.620000000E1,3.679157032E-1,2.676476885E-2,3.515372626E-2
1.630000000E1,3.083940531E-1,1.584580843E-2,1.051948627E-2
1.640000000E1,2.731071688E-1,5.605954073E-2,1.424791178E-2
1.650000000E1,2.278334304E-1,2.090581448E-2,9.986854050E-3
1.660000000E1,2.050634032E-1,3.222424907E-2,3.688478096E-2
1.670000000E1,1.673796739E-1,1.757686313E-2,4.673847695E-2
1.680000000E1,1.163801392E-1,1.651159870E-2,1.504686010E-2
1.690000000E1,9.627327304E-2,1.384843762E-2,1.225054097E-2
1.700000000E1,6.671218505E-2,1.278317318E-2,9.054747672E-3
1.710000000E1,6.098638873E-2,3.542004236E-2,2.157160475E-2
1.720000000E1,3.342267155E-2,1.850896951E-2,5.725796322E-3
1.730000000E1,5.699164711E-2,2.796319134E-2,1.877528561E-2
1.740000000E1,6.498113035E-2,4.554005447E-2,3.155845880E-2
1.750000000E1,7.590009078E-2,2.450108194E-2,1.371527956E-2
1.760000000E1,9.281116364E-2,3.102582658E-2,6.125270484E-3
1.770000000E1,1.246359385E-1,1.105211848E-2,1.344896345E-2
1.780000000E1,1.557949232E-1,2.343581750E-2,1.890844367E-2
1.790000000E1,2.020007679E-1,3.555320042E-2,5.073321857E-2
1.800000000E1,2.412823938E-1,1.704423091E-2,4.554005447E-2
1.810000000E1,2.838929711E-1,2.330265945E-2,5.233111522E-2
1.820000000E1,3.106577400E-1,2.716424302E-2,3.755057123E-2
1.830000000E1,3.316967125E-1,3.568635847E-2,3.062635242E-3
1.840000000E1,3.769704509E-1,2.490055610E-2,1.051948627E-2
1.850000000E1,3.889546757E-1,2.689792691E-2,2.037318226E-2
1.860000000E1,4.143878640E-1,3.768372928E-2,2.423476583E-2
1.870000000E1,4.266384050E-1,3.036003631E-2,2.010686615E-2
1.880000000E1,4.229099795E-1,8.655273510E-3,2.503371415E-2
1.890000000E1,4.225105053E-1,2.836266550E-2,2.290318529E-2
1.900000000E1,4.077299613E-1,1.278317318E-2,2.556634637E-2
1.910000000E1,3.858920405E-1,1.704423091E-2,2.703108496E-2
1.920000000E1,3.575293750E-1,3.728425512E-3,3.022687826E-2
1.930000000E1,3.241067034E-1,1.944107588E-2,3.195793296E-2
1.940000000E1,2.728408526E-1,2.290318529E-2,2.183792086E-2
1.950000000E1,2.420813422E-1,2.676476885E-2,1.877528561E-2
1.960000000E1,2.067944579E-1,1.877528561E-2,3.049319437E-2
1.970000000E1,1.579254520E-1,3.528688431E-2,2.929477188E-2
1.980000000E1,1.280980479E-1,2.649845275E-2,2.210423696E-2
1.990000000E1,1.114532912E-1,2.716424302E-2,2.956108799E-2
2.000000000E1,8.175904516E-2,2.543318831E-2,2.210423696E-2
2.010000000E1,7.297061359E-2,3.209109101E-2,3.142530074E-2
2.020000000E1,6.671218505E-2,2.050634032E-2,3.395530377E-2
2.030000000E1,6.591323673E-2,2.836266550E-2,6.258428538E-3
2.040000000E1,5.619269879E-2,1.744370507E-2,1.424791178E-2
2.050000000E1,7.283745554E-2,3.701793901E-2,1.105211848E-2
2.060000000E1,1.066596013E-1,2.303634334E-2,3.328951350E-2
2.070000000E1,1.142496103E-1,4.913532193E-2,1.411475372E-2
2.080000000E1,1.436775403E-1,3.262372323E-2,5.326322160E-3
2.090000000E1,1.838912726E-1,3.595267458E-2,2.490055610E-2
2.100000000E1,2.273007982E-1,1.198422486E-2,1.557949232E-2
2.110000000E1,2.572613603E-1,4.340952560E-2,-6.391586592E-3
2.120000000E1,3.066629984E-1,4.061320647E-2,3.994741620E-2
2.130000000E1,3.348925058E-1,2.370213361E-2,2.822950745E-2
2.140000000E1,3.611246424E-1,3.675162290E-2,3.568635847E-2
2.150000000E1,3.844273019E-1,1.917475978E-2,2.996056215E-2
2.160000000E1,4.045341681E-1,3.462109404E-3,2.703108496E-2
2.170000000E1,4.273041953E-1,2.729740107E-2,3.302319739E-2
2.180000000E1,4.189152379E-1,3.395530377E-2,1.518001816E-2
2.190000000E1,4.161189188E-1,5.459480214E-3,2.569950442E-2
2.200000000E1,4.071973291E-1,2.330265945E-2,3.595267458E-2
2.210000000E1,3.830957214E-1,1.744370507E-2,2.756371718E-2
2.220000000E1,3.486077854E-1,3.062635242E-2,2.729740107E-2
2.230000000E1,3.071956306E-1,2.290318529E-2,1.784317924E-2
2.240000000E1,2.783003329E-1,2.197107891E-2,1.238369902E-2
2.250000000E1,2.490055610E-1,2.982740410E-2,7.323692970E-3
2.260000000E1,2.093244609E-1,1.877528561E-2,3.342267155E-2
2.270000000E1,1.729723121E-1,4.713795112E-2,1.491370205E-2
2.280000000E1,1.557949232E-1,3.182477491E-2,3.861583566E-2
2.290000000E1,1.075917076E-1,2.237055307E-2,7.190534916E-3
2.300000000E1,9.933590828E-2,3.129214269E-2,1.850896951E-2
2.310000000E1,7.283745554E-2,2.729740107E-2,4.660531890E-3
2.320000000E1,6.857639781E-2,1.837581145E-2,1.917475978E-2
2.330000000E1,5.086637663E-2,4.793689944E-2,7.057376862E-3
2.340000000E1,7.217166527E-2,4.261057728E-2,1.597896648E-2
2.350000000E1,8.655273510E-2,7.590009078E-3,2.796319134E-2
2.360000000E1,1.061269690E-1,4.873584776E-2,1.810949534E-2
2.370000000E1,1.185106681E-1,2.210423696E-2,8.921589618E-3
2.380000000E1,1.478054399E-1,2.530003026E-2,1.464738594E-2
2.390000000E1,1.850896951E-1,3.595267458E-2,1.717738897E-2
2.400000000E1,2.091913028E-1,5.060006052E-3,3.328951350E-3
2.410000000E1,2.551308315E-1,1.904160172E-2,1.398159567E-2
2.420000000E1,2.952114057E-1,2.569950442E-2,2.822950745E-2
2.430000000E1,3.229082810E-1,2.263686918E-2,1.970739199E-2
2.440000000E1,3.512709465E-1,2.543318831E-2,2.716424302E-2
2.450000000E1,3.897536241E-1,7.989483240E-3,3.395530377E-2
2.460000000E1,3.968110009E-1,3.435477793E-2,2.316950140E-2
2.470000000E1,4.118578610E-1,1.358212151E-2,2.876213966E-2
2.480000000E1,4.109257546E-1,5.060006052E-2,1.691107286E-2
2.490000000E1,4.078631194E-1,-4.127899674E-3,3.661846485E-2
2.500000000E1,3.969441590E-1,6.884271392E-2,2.383529167E-2
2.510000000E1,3.759051864E-1,4.580637058E-2,1.691107286E-2
2.520000000E1,3.496730498E-1,9.187905726E-3,2.383529167E-2
2.530000000E1,3.163835363E-1,4.420847393E-2,2.037318226E-2
2.540000000E1,2.854908678E-1,2.436792388E-2,2.423476583E-2
2.550000000E1,2.472745063E-1,2.862898161E-2,1.424791178E-2
2.560000000E1,2.170476280E-1,3.994741620E-3,2.077265642E-2
2.570000000E1,1.864212756E-1,3.635214874E-2,1.704423091E-2
2.580000000E1,1.529986040E-1,3.075951047E-2,2.090581448E-2
2.590000000E1,1.360875312E-1,3.249056518E-2,2.556634637E-2
2.600000000E1,9.787116969E-2,2.383529167E-2,7.723167132E-3
2.610000000E1,9.494169250E-2,2.223739502E-2,2.250371113E-2
2.620000000E1,7.603324883E-2,2.889529772E-2,2.277002723E-2
2.630000000E1,7.709851327E-2,1.771002118E-2,1.637844064E-2
2.640000000E1,7.150587500E-2,5.419532798E-2,6.258428538E-3
2.650000000E1,9.387642807E-2,2.822950745E-2,2.356897556E-2
2.660000000E1,1.014664371E-1,2.490055610E-2,2.902845577E-2
2.670000000E1,1.275654157E-1,2.050634032E-2,1.877528561E-2
2.680000000E1,1.583249262E-1,1.930791783E-2,1.331580540E-2
2.690000000E1,1.805623212E-1,2.530003026E-2,2.556634637E-2
2.700000000E1,2.025334001E-1,3.155845880E-2,6.258428538E-3
2.710000000E1,2.466087160E-1,2.969424604E-2,1.864212756E-2
2.720000000E1,2.783003329E-1,3.222424907E-2,1.757686313E-2
2.730000000E1,3.137203752E-1,2.103897253E-2,1.145159264E-2
2.740000000E1,3.326288189E-1,2.423476583E-2,1.557949232E-2
2.750000000E1,3.723099190E-1,3.115898464E-2,2.729740107E-2
2.760000000E1,3.858920405E-1,1.438106983E-2,2.689792691E-2
2.770000000E1,3.973436331E-1,2.902845577E-2,2.849582356E-2
2.780000000E1,4.041346939E-1,2.237055307E-2,2.569950442E-2
2.790000000E1,4.149204963E-1,3.435477793E-2,3.422161988E-2
2.800000000E1,3.988083717E-1,2.809634939E-2,2.303634334E-2
2.810000000E1,3.725762351E-1,9.054747672E-3,1.850896951E-2
2.820000000E1,3.587277975E-1,2.077265642E-2,3.062635242E-2
2.830000000E1,3.356914541E-1,1.038632821E-2,2.876213966E-2
2.840000000E1,2.913498222E-1,2.277002723E-2,2.197107891E-2
2.850000000E1,2.524676704E-1,3.169161685E-2,4.261057728E-3
2.860000000E1,2.214418438E-1,2.077265642E-2,4.527373836E-3
2.870000000E1,1.837581145E-1,2.862898161E-2,1.731054702E-3
2.880000000E1,1.687112544E-1,-6.657902700E-4,2.277002723E-2
2.890000000E1,1.323591057E-1,2.916161383E-2,5.992112430E-3
2.900000000E1,1.205080389E-1,1.531317621E-2,2.277002723E-2
2.910000000E1,1.093227623E-1,2.370213361E-2,1.731054702E-2
2.920000000E1,8.255799348E-2,2.223739502E-2,1.597896648E-3
2.930000000E1,9.960222439E-2,2.263686918E-2,3.874899371E-2
2.940000000E1,8.908273813E-2,3.275688128E-2,1.491370205E-2
2.950000000E1,9.347695391E-2,2.117213059E-2,1.731054702E-2
2.960000000E1,1.094559204E-1,2.609897858E-2,1.438106983E-2
2.970000000E1,1.320927896E-1,1.118527654E-2,1.704423091E-2
2.980000000E1,1.576591359E-1,9.986854050E-3,3.089266853E-2
2.990000000E1,1.812281115E-1,2.037318226E-2,2.703108496E-2
3.000000000E1,1.881523303E-1,2.902845577E-2,-2.103897253E-2
3.010000000E1,2.520681962E-1,2.663161080E-2,3.661846485E-2
3.020000000E1,2.679140046E-1,2.170476280E-2,2.663161080E-2
3.030000000E1,2.940129832E-1,5.672533100E-2,1.837581145E-2
3.040000000E1,3.291667095E-1,1.571265037E-2,1.837581145E-2
3.050000000E1,3.619235908E-1,1.185106681E-2,2.530003026E-2
3.060000000E1,3.703125482E-1,3.089266853E-2,1.491370205E-2
3.070000000E1,3.977431073E-1,7.057376862E-3,3.209109101E-2
3.080000000E1,3.986752137E-1,3.115898464E-2,3.249056518E-2
3.090000000E1,3.925499432E-1,2.303634334E-2,2.982740410E-2
3.100000000E1,3.874899371E-1,2.290318529E-2,2.356897556E-2
3.110000000E1,3.716441287E-1,3.049319437E-2,2.809634939E-2
3.120000000E1,3.436809374E-1,1.225054097E-2,1.611212453E-2
3.130000000E1,3.205114360E-1,3.821636150E-2,1.904160172E-2
3.140000000E1,3.046656276E-1,3.209109101E-2,2.743055912E-2
3.150000000E1,2.639192630E-1,2.277002723E-2,1.371527956E-2
3.160000000E1,2.391518650E-1,2.516687221E-2,2.490055610E-2
3.170000000E1,2.024002421E-1,1.225054097E-2,1.944107588E-2
3.180000000E1,1.793638987E-1,2.756371718E-2,3.621899069E-2
3.190000000E1,1.518001816E-1,2.729740107E-2,2.649845275E-2
3.200000000E1,1.246359385E-1,3.129214269E-2,1.731054702E-3
3.210000000E1,1.137169781E-1,1.597896648E-2,1.771002118E-2
3.220000000E1,1.039964402E-1,2.676476885E-2,1.624528259E-2
3.230000000E1,1.042627563E-1,1.557949232E-2,3.701793901E-2
3.240000000E1,9.614011499E-2,2.676476885E-2,1.145159264E-2
3.250000000E1,9.960222439E-2,1.571265037E-2,1.611212453E-2
3.260000000E1,9.347695391E-2,3.102582658E-2,-3.075951047E-2
3.270000000E1,1.255680449E-1,9.587379888E-3,1.411475372E-2
3.280000000E1,1.506017591E-1,2.663161080E-2,1.731054702E-2
3.290000000E1,1.733717863E-1,3.209109101E-2,2.583266248E-2
3.300000000E1,1.961418135E-1,2.263686918E-2,2.463423999E-2
3.310000000E1,2.282329046E-1,2.942792993E-2,1.784317924E-2
3.320000000E1,2.597913634E-1,2.223739502E-2,1.957423394E-2
3.330000000E1,2.880208708E-1,4.314320950E-2,2.143844669E-2
3.340000000E1,3.231745971E-1,-1.025317016E-2,2.689792691E-2
3.350000000E1,3.423493568E-1,2.183792086E-2,2.077265642E-2
3.360000000E1,3.599262200E-1,4.660531890E-2,1.731054702E-2
3.370000000E1,3.651193841E-1,1.624528259E-2,3.235740712E-2
3.380000000E1,3.820304569E-1,2.476739804E-2,2.476739804E-2
3.390000000E1,3.909520465E-1,2.756371718E-2,3.315635545E-2
3.400000000E1,3.806988764E-1,2.836266550E-2,2.183792086E-2
3.410000000E1,3.700462321E-1,3.129214269E-2,2.543318831E-2
3.420000000E1,3.584614814E-1,1.890844367E-2,3.102582658E-2
3.430000000E1,3.254382840E-1,2.516687221E-2,1.464738594E-2
3.440000000E1,3.090598433E-1,1.917475978E-2,2.237055307E-2
3.450000000E1,2.765692782E-1,1.784317924E-2,2.077265642E-2
3.460000000E1,2.392850230E-1,3.049319437E-2,1.744370507E-2
3.470000000E1,2.103897253E-1,8.255799348E-3,1.464738594E-2
3.480000000E1,1.986718166E-1,1.850896951E-2,2.223739502E-2
3.490000000E1,1.540638685E-1,2.543318831E-2,3.994741620E-4
3.500000000E1,1.300954188E-1,9.986854050E-3,1.038632821E-2
3.510000000E1,1.330248959E-1,-1.318264735E-2,3.062635242E-2
3.520000000E1,1.079911818E-1,7.350324581E-2,1.611212453E-2
3.530000000E1,9.640643110E-2,-3.328951350E-3,5.193164106E-3
3.540000000E1,1.066596013E-1,1.478054399E-2,3.155845880E-2
3.550000000E1,1.070590754E-1,2.756371718E-2,4.287689339E-2
3.560000000E1,1.182443520E-1,6.298375954E-2,2.410160777E-2
3.570000000E1,1.238369902E-1,-1.051948627E-2,1.025317016E-2
3.580000000E1,1.455417530E-1,3.821636150E-2,1.278317318E-2
3.590000000E1,1.711080994E-1,2.796319134E-2,1.691107286E-2
3.600000000E1,2.000033971E-1,3.941478398E-2,2.729740107E-2
3.610000000E1,2.173139441E-1,2.809634939E-2,2.010686615E-2
3.620000000E1,2.549976734E-1,2.450108194E-2,1.651159870E-2
3.630000000E1,2.837598131E-1,2.543318831E-2,2.370213361E-2
3.640000000E1,3.179814330E-1,3.142530074E-2,2.596582053E-2
3.650000000E1,3.294330256E-1,2.290318529E-2,3.075951047E-2
3.660000000E1,3.356914541E-1,2.063949837E-2,1.291633124E-2
3.670000000E1,3.627225391E-1,2.583266248E-2,2.103897253E-2
3.680000000E1,3.846936180E-1,3.142530074E-2,3.328951350E-2
3.690000000E1,3.764378187E-1,1.611212453E-2,1.970739199E-2
3.700000000E1,3.869573049E-1,4.141215479E-2,3.941478398E-2
3.710000000E1,3.665841227E-1,2.796319134E-2,2.410160777E-2
3.720000000E1,3.556651622E-1,1.238369902E-2,3.195793296E-2
3.730000000E1,3.355582961E-1,2.836266550E-2,2.636529469E-2
3.740000000E1,3.111903722E-1,2.596582053E-2,2.836266550E-2
3.750000000E1,2.878877127E-1,2.197107891E-2,1.984055005E-2
3.760000000E1,2.384860747E-1,4.287689339E-2,1.278317318E-2
3.770000000E1,2.327602784E-1,1.331580540E-3,1.691107286E-2
3.780000000E1,2.129197283E-1,2.077265642E-2,3.195793296E-2
3.790000000E1,1.844239048E-1,6.524744646E-3,2.929477188E-2
3.800000000E1,1.539307104E-1,2.969424604E-2,2.503371415E-2
3.810000000E1,1.324922637E-1,2.090581448E-2,1.677791480E-2
3.820000000E1,1.258343610E-1,3.142530074E-2,3.342267155E-2
3.830000000E1,1.006674888E-1,2.237055307E-2,1.065264432E-3
3.840000000E1,9.334379585E-2,3.981425815E-2,8.921589618E-3
3.850000000E1,1.165132973E-1,1.291633124E-2,4.380899977E-2
3.860000000E1,1.178448778E-1,3.049319437E-2,3.195793296E-2
3.870000000E1,1.286306802E-1,1.877528561E-2,2.396844972E-2
3.880000000E1,1.446096466E-1,2.396844972E-2,1.997370810E-2
3.890000000E1,1.675128319E-1,2.050634032E-2,1.025317016E-2
3.900000000E1,1.880191722E-1,2.876213966E-2,2.050634032E-2
3.910000000E1,2.149170992E-1,1.211738291E-2,2.410160777E-2
3.920000000E1,2.537992509E-1,3.542004236E-2,2.356897556E-2
3.930000000E1,2.728408526E-1,3.422161988E-2,2.130528864E-2
3.940000000E1,2.960103540E-1,1.438106983E-2,3.049319437E-2
