"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
3.900000000E1,1.258343610E-1,-5.099953468E-2,2.037318226E-2
3.910000000E1,1.295627865E-1,1.664475675E-2,2.516687221E-2
3.920000000E1,1.087901301E-1,2.516687221E-2,2.316950140E-2
3.930000000E1,1.058606529E-1,4.021373231E-2,1.837581145E-2
3.940000000E1,9.361011196E-2,5.566006657E-2,1.504686010E-2
3.950000000E1,1.382180601E-1,-1.318264735E-2,2.263686918E-2
3.960000000E1,1.238369902E-1,4.527373836E-3,2.596582053E-2
3.970000000E1,1.275654157E-1,-5.858954376E-3,1.930791783E-2
3.980000000E1,1.146490845E-1,4.780374139E-2,2.436792388E-2
3.990000000E1,1.122522395E-1,2.063949837E-2,2.223739502E-2
4.000000000E1,1.233043580E-1,1.185106681E-2,2.024002421E-2
4.010000000E1,1.525991299E-1,2.530003026E-3,3.209109101E-2
4.020000000E1,1.143827684E-1,6.165217900E-2,2.689792691E-2
4.030000000E1,1.190433003E-1,7.989483240E-3,1.091896043E-2
4.040000000E1,1.117196073E-1,6.817692365E-2,2.596582053E-2
4.050000000E1,1.101217107E-1,5.046690247E-2,2.103897253E-2
4.060000000E1,1.360875312E-1,-1.358212151E-2,2.916161383E-2
4.070000000E1,1.251685708E-1,1.398159567E-2,2.996056215E-2
4.080000000E1,1.227717258E-1,1.744370507E-2,2.063949837E-2
4.090000000E1,1.027980177E-1,4.713795112E-2,1.917475978E-2
4.100000000E1,1.234375161E-1,2.543318831E-2,1.331580540E-2
4.110000000E1,1.118527654E-1,3.581951653E-2,1.704423091E-2
4.120000000E1,1.450091208E-1,-3.169161685E-2,2.556634637E-2
4.130000000E1,1.105211848E-1,4.540689641E-2,1.105211848E-2
4.140000000E1,1.189101422E-1,2.410160777E-2,2.090581448E-2
4.150000000E1,1.147822425E-1,2.689792691E-2,2.063949837E-2
4.160000000E1,1.243696224E-1,2.543318831E-2,1.970739199E-2
4.170000000E1,8.948221229E-2,8.362325791E-2,2.530003026E-2
4.180000000E1,1.114532912E-1,7.376956192E-2,1.837581145E-2
4.190000000E1,1.201085647E-1,9.187905726E-3,2.383529167E-2
4.200000000E1,1.193096164E-1,3.049319437E-2,2.210423696E-2
4.210000000E1,1.342233184E-1,2.982740410E-2,3.488741015E-2
4.220000000E1,1.428785919E-1,1.118527654E-2,3.195793296E-2
4.230000000E1,1.214401452E-1,1.278317318E-2,2.130528864E-2
4.240000000E1,1.210406711E-1,1.704423091E-2,2.157160475E-2
4.250000000E1,1.177117197E-1,3.289003934E-2,1.917475978E-2
4.260000000E1,1.210406711E-1,1.398159567E-2,1.691107286E-2
4.270000000E1,1.280980479E-1,2.170476280E-2,2.343581750E-2
4.280000000E1,1.705754672E-1,-2.663161080E-2,2.609897858E-2
4.290000000E1,1.137169781E-1,2.476739804E-2,1.970739199E-2
4.300000000E1,1.094559204E-1,5.313006355E-2,2.250371113E-2
4.310000000E1,1.109206590E-1,3.941478398E-2,2.689792691E-2
4.320000000E1,1.067927593E-1,1.757686313E-2,2.050634032E-2
4.330000000E1,1.463407013E-1,-3.328951350E-2,2.703108496E-2
4.340000000E1,8.122641294E-2,7.150587500E-2,1.824265340E-2
4.350000000E1,9.840380191E-2,5.286374744E-2,2.543318831E-2
4.360000000E1,1.135838201E-1,2.290318529E-2,2.476739804E-2
4.370000000E1,1.230380419E-1,1.597896648E-2,2.370213361E-2
4.380000000E1,1.170459295E-1,8.628641899E-2,2.649845275E-2
4.390000000E1,1.004011727E-1,7.123955889E-2,1.611212453E-2
4.400000000E1,1.115864493E-1,6.724481727E-2,1.850896951E-2
4.410000000E1,1.270327835E-1,1.185106681E-2,1.677791480E-2
4.420000000E1,1.267664674E-1,2.809634939E-2,2.250371113E-2
4.430000000E1,1.239701483E-1,7.989483240E-3,2.303634334E-2
4.440000000E1,9.893643412E-2,6.231796927E-2,1.890844367E-2
4.450000000E1,1.246359385E-1,6.791060754E-3,2.316950140E-2
4.460000000E1,9.680590526E-2,6.604639478E-2,1.464738594E-2
4.470000000E1,1.355548990E-1,-3.129214269E-2,2.436792388E-2
4.480000000E1,1.054611788E-1,1.185106681E-2,2.463423999E-2
4.490000000E1,1.275654157E-1,3.222424907E-2,2.503371415E-2
4.500000000E1,1.137169781E-1,5.326322160E-3,2.822950745E-2
4.510000000E1,1.198422486E-1,3.408846182E-2,2.037318226E-2
4.520000000E1,1.177117197E-1,-2.663161080E-4,1.731054702E-2
4.530000000E1,1.114532912E-1,3.688478096E-2,2.024002421E-2
4.540000000E1,1.167796134E-1,3.368898766E-2,1.677791480E-2
4.550000000E1,1.259675191E-1,1.065264432E-2,1.531317621E-2
4.560000000E1,1.302285768E-1,3.994741620E-3,1.664475675E-2
4.570000000E1,1.135838201E-1,2.676476885E-2,1.318264735E-2
4.580000000E1,9.693906331E-2,1.055943368E-1,1.664475675E-2
4.590000000E1,1.131843459E-1,4.340952560E-2,2.223739502E-2
4.600000000E1,1.271659416E-1,6.125270484E-3,1.824265340E-2
4.610000000E1,1.123853976E-1,3.515372626E-2,2.117213059E-2
4.620000000E1,1.307612090E-1,3.715109707E-2,2.769687523E-2
4.630000000E1,1.050617046E-1,4.700479306E-2,1.571265037E-2
4.640000000E1,1.014664371E-1,5.419532798E-2,1.651159870E-2
4.650000000E1,8.681905121E-2,5.033374441E-2,1.344896345E-2
4.660000000E1,1.197090905E-1,2.530003026E-3,2.210423696E-2
4.670000000E1,1.079911818E-1,1.398159567E-2,2.396844972E-2
4.680000000E1,1.716407316E-1,-1.997370810E-2,4.340952560E-2
4.690000000E1,1.086569721E-1,4.181162896E-2,2.356897556E-2
4.700000000E1,8.362325791E-2,6.178533706E-2,2.050634032E-2
4.710000000E1,1.093227623E-1,2.037318226E-2,1.957423394E-2
4.720000000E1,1.202417228E-1,9.853695996E-3,1.597896648E-2
4.730000000E1,1.178448778E-1,1.584580843E-2,2.103897253E-2
4.740000000E1,1.083906560E-1,4.913532193E-2,2.024002421E-2
4.750000000E1,1.095890784E-1,2.969424604E-2,2.476739804E-2
4.760000000E1,1.292964704E-1,-1.624528259E-2,1.890844367E-2
4.770000000E1,1.326254218E-1,3.994741620E-4,2.170476280E-2
4.780000000E1,1.091896043E-1,2.956108799E-2,1.717738897E-2
4.790000000E1,1.154480328E-1,2.743055912E-2,1.997370810E-2
4.800000000E1,1.237038322E-1,7.576693273E-2,2.942792993E-2
4.810000000E1,1.251685708E-1,1.078580237E-2,1.917475978E-2
4.820000000E1,1.198422486E-1,3.009372020E-2,1.997370810E-2
4.830000000E1,1.243696224E-1,2.423476583E-2,2.476739804E-2
4.840000000E1,1.078580237E-1,3.502056820E-2,1.917475978E-2
4.850000000E1,1.207743550E-1,3.901530982E-2,2.117213059E-2
4.860000000E1,1.258343610E-1,-1.065264432E-2,2.063949837E-2
4.870000000E1,1.066596013E-1,4.394215782E-2,8.255799348E-3
4.880000000E1,1.440770144E-1,-4.407531587E-2,2.290318529E-2
4.890000000E1,1.193096164E-1,2.982740410E-2,1.797633729E-2
4.900000000E1,1.415470114E-1,9.986854050E-3,1.864212756E-2
4.910000000E1,1.077248657E-1,2.783003329E-2,1.504686010E-2
4.920000000E1,1.315601574E-1,2.703108496E-2,2.676476885E-2
4.930000000E1,1.227717258E-1,-3.075951047E-2,1.997370810E-2
4.940000000E1,1.475391238E-1,-4.953479609E-2,2.024002421E-2
4.950000000E1,1.167796134E-1,4.367584171E-2,2.663161080E-2
4.960000000E1,1.119859234E-1,4.021373231E-2,1.904160172E-2
4.970000000E1,1.218396194E-1,8.655273510E-3,1.344896345E-2
4.980000000E1,1.187769842E-1,3.542004236E-2,2.143844669E-2
4.990000000E1,1.308943671E-1,3.595267458E-2,2.316950140E-2
5.000000000E1,8.655273510E-2,9.347695391E-2,1.185106681E-2
5.010000000E1,1.259675191E-1,4.953479609E-2,2.902845577E-2
5.020000000E1,1.051948627E-1,5.446164409E-2,1.491370205E-2
5.030000000E1,1.141164523E-1,2.250371113E-2,2.277002723E-2
5.040000000E1,1.179780358E-1,2.450108194E-2,2.024002421E-2
5.050000000E1,1.206411969E-1,2.450108194E-2,2.063949837E-2
5.060000000E1,1.351554248E-1,-6.964166224E-2,2.809634939E-2
5.070000000E1,1.199754067E-1,4.727110917E-2,3.142530074E-2
5.080000000E1,1.263669932E-1,-1.211738291E-2,2.010686615E-2
5.090000000E1,1.211738291E-1,2.237055307E-2,2.503371415E-2
5.100000000E1,1.197090905E-1,1.118527654E-2,1.731054702E-2
5.110000000E1,1.177117197E-1,2.916161383E-2,1.717738897E-2
5.120000000E1,1.099885526E-1,2.277002723E-2,2.077265642E-2
5.130000000E1,1.095890784E-1,-2.663161080E-3,1.637844064E-2
5.140000000E1,1.166464553E-1,2.676476885E-2,2.503371415E-2
5.150000000E1,1.307612090E-1,-9.986854050E-3,2.316950140E-2
5.160000000E1,1.008006469E-1,4.953479609E-2,1.478054399E-2
5.170000000E1,1.071922335E-1,5.379585382E-2,2.183792086E-2
5.180000000E1,1.270327835E-1,2.316950140E-2,2.316950140E-2
5.190000000E1,1.185106681E-1,3.049319437E-2,2.050634032E-2
5.200000000E1,1.218396194E-1,7.150587500E-2,1.970739199E-2
5.210000000E1,1.246359385E-1,-1.864212756E-2,2.343581750E-2
5.220000000E1,1.211738291E-1,7.323692970E-2,2.396844972E-2
5.230000000E1,1.339570023E-1,3.954794204E-2,2.370213361E-2
5.240000000E1,1.219727775E-1,1.930791783E-2,1.970739199E-2
5.250000000E1,1.131843459E-1,2.982740410E-2,1.318264735E-2
5.260000000E1,1.151817167E-1,1.997370810E-3,1.771002118E-2
5.270000000E1,1.101217107E-1,-5.992112430E-3,1.358212151E-2
5.280000000E1,9.081379283E-2,5.366269576E-2,1.797633729E-2
5.290000000E1,1.101217107E-1,4.407531587E-2,1.624528259E-2
5.300000000E1,1.292964704E-1,-1.225054097E-2,2.263686918E-2
5.310000000E1,1.046622304E-1,5.739112127E-2,2.263686918E-2
5.320000000E1,1.201085647E-1,9.321063780E-4,1.757686313E-2
5.330000000E1,1.125185556E-1,2.370213361E-2,1.078580237E-2
5.340000000E1,1.286306802E-1,3.635214874E-2,2.636529469E-2
5.350000000E1,1.227717258E-1,7.456851024E-3,2.476739804E-2
5.360000000E1,1.290301543E-1,2.170476280E-2,2.263686918E-2
5.370000000E1,1.133175040E-1,3.581951653E-2,2.396844972E-2
5.380000000E1,1.081243398E-1,6.857639781E-2,1.944107588E-2
5.390000000E1,1.199754067E-1,2.383529167E-2,2.143844669E-2
5.400000000E1,1.203748808E-1,1.278317318E-2,2.356897556E-2
5.410000000E1,1.221059355E-1,1.051948627E-2,2.969424604E-2
5.420000000E1,1.161138231E-1,3.515372626E-2,2.330265945E-2
5.430000000E1,1.130511878E-1,4.101268063E-2,2.277002723E-2
5.440000000E1,1.182443520E-1,2.729740107E-2,2.117213059E-2
5.450000000E1,1.117196073E-1,1.890844367E-2,1.837581145E-2
5.460000000E1,1.286306802E-1,1.624528259E-2,2.183792086E-2
5.470000000E1,1.242364644E-1,3.075951047E-2,2.223739502E-2
5.480000000E1,1.259675191E-1,1.824265340E-2,1.771002118E-2
5.490000000E1,1.230380419E-1,6.018744041E-2,2.609897858E-2
5.500000000E1,1.145159264E-1,5.020058636E-2,2.410160777E-2
5.510000000E1,9.440906029E-2,7.776430354E-2,2.450108194E-2
5.520000000E1,1.267664674E-1,-1.464738594E-3,2.396844972E-2
5.530000000E1,1.223722516E-1,4.127899674E-3,1.997370810E-2
5.540000000E1,1.237038322E-1,3.182477491E-2,2.396844972E-2
5.550000000E1,1.187769842E-1,4.926847998E-3,2.037318226E-2
5.560000000E1,1.225054097E-1,2.769687523E-2,1.464738594E-2
5.570000000E1,1.278317318E-1,7.723167132E-2,2.716424302E-2
5.580000000E1,1.130511878E-1,6.524744646E-2,1.731054702E-2
5.590000000E1,1.315601574E-1,-6.657902700E-3,1.531317621E-2
5.600000000E1,1.324922637E-1,-1.597896648E-3,2.356897556E-2
5.610000000E1,1.021322274E-1,8.096009683E-2,2.063949837E-2
5.620000000E1,1.211738291E-1,2.743055912E-2,2.303634334E-2
5.630000000E1,1.162469811E-1,4.314320950E-2,2.090581448E-2
5.640000000E1,1.287638382E-1,2.370213361E-2,2.463423999E-2
5.650000000E1,1.055943368E-1,1.837581145E-2,1.930791783E-2
5.660000000E1,1.205080389E-1,7.270429748E-2,2.210423696E-2
5.670000000E1,1.210406711E-1,-5.725796322E-3,1.251685708E-2
5.680000000E1,1.199754067E-1,2.170476280E-2,2.210423696E-2
5.690000000E1,1.229048838E-1,3.102582658E-2,2.583266248E-2
5.700000000E1,1.143827684E-1,2.077265642E-2,1.890844367E-2
5.710000000E1,1.163801392E-1,4.034689036E-2,2.210423696E-2
5.720000000E1,1.318264735E-1,3.062635242E-2,1.664475675E-2
5.730000000E1,1.398159567E-1,4.554005447E-2,3.595267458E-2
5.740000000E1,1.006674888E-1,4.846953166E-2,1.225054097E-2
5.750000000E1,1.073253915E-1,6.258428538E-3,8.788431564E-3
5.760000000E1,1.133175040E-1,4.780374139E-2,2.383529167E-2
5.770000000E1,1.059938110E-1,4.980111220E-2,1.411475372E-2
5.780000000E1,1.223722516E-1,2.063949837E-2,1.691107286E-2
5.790000000E1,1.087901301E-1,5.139900884E-2,1.704423091E-2
5.800000000E1,1.153148748E-1,1.411475372E-2,1.797633729E-2
5.810000000E1,1.142496103E-1,4.394215782E-3,1.637844064E-2
5.820000000E1,1.090564462E-1,6.338323370E-2,2.063949837E-2
5.830000000E1,1.420796436E-1,3.022687826E-2,2.929477188E-2
5.840000000E1,1.049285466E-1,5.366269576E-2,1.651159870E-2
5.850000000E1,9.693906331E-2,5.193164106E-2,1.637844064E-2
5.860000000E1,1.331580540E-1,-8.788431564E-3,2.197107891E-2
5.870000000E1,1.162469811E-1,4.127899674E-2,1.464738594E-2
5.880000000E1,1.174454036E-1,3.009372020E-2,1.544633426E-2
5.890000000E1,1.330248959E-1,1.984055005E-2,2.356897556E-2
5.900000000E1,1.323591057E-1,6.804376559E-2,3.209109101E-2
5.910000000E1,1.111869751E-1,4.527373836E-2,1.771002118E-2
5.920000000E1,9.720537942E-2,4.753742528E-2,1.411475372E-2
5.930000000E1,1.131843459E-1,2.623213664E-2,1.970739199E-2
5.940000000E1,1.167796134E-1,2.063949837E-2,1.504686010E-2
5.950000000E1,1.219727775E-1,1.504686010E-2,1.518001816E-2
5.960000000E1,1.127848717E-1,2.836266550E-2,1.957423394E-2
5.970000000E1,1.103880268E-1,1.784317924E-2,1.704423091E-2
5.980000000E1,1.066596013E-1,5.858954376E-3,9.986854050E-3
5.990000000E1,1.255680449E-1,1.211738291E-2,2.277002723E-2
6.000000000E1,1.186438261E-1,5.259743133E-2,2.316950140E-2
6.010000000E1,9.494169250E-2,2.942792993E-2,1.211738291E-2
6.020000000E1,1.133175040E-1,6.311691760E-2,2.210423696E-2
6.030000000E1,1.324922637E-1,1.597896648E-2,1.611212453E-2
6.040000000E1,1.082574979E-1,7.163903305E-2,2.103897253E-2
6.050000000E1,1.242364644E-1,1.291633124E-2,2.090581448E-2
6.060000000E1,1.286306802E-1,1.930791783E-2,2.436792388E-2
6.070000000E1,1.279648899E-1,2.783003329E-2,2.170476280E-2
6.080000000E1,1.383512181E-1,1.291633124E-2,2.956108799E-2
6.090000000E1,1.446096466E-1,3.581951653E-2,2.982740410E-2
6.100000000E1,1.070590754E-1,6.125270484E-2,1.757686313E-2
6.110000000E1,9.094695088E-2,6.111954679E-2,2.343581750E-2
6.120000000E1,1.246359385E-1,4.394215782E-3,2.223739502E-2
6.130000000E1,1.015995952E-1,6.231796927E-2,1.797633729E-2
6.140000000E1,1.359543731E-1,5.326322160E-4,2.157160475E-2
6.150000000E1,1.189101422E-1,2.463423999E-2,2.143844669E-2
6.160000000E1,1.339570023E-1,1.824265340E-2,3.235740712E-2
6.170000000E1,9.494169250E-2,4.287689339E-2,8.255799348E-3
6.180000000E1,1.079911818E-1,6.125270484E-3,1.171790875E-2
6.190000000E1,1.127848717E-1,9.054747672E-3,8.255799348E-3
6.200000000E1,1.123853976E-1,1.478054399E-2,2.090581448E-2
6.210000000E1,1.330248959E-1,3.062635242E-2,1.797633729E-2
6.220000000E1,1.077248657E-1,5.938849208E-2,2.143844669E-2
6.230000000E1,1.312938412E-1,1.424791178E-2,1.864212756E-2
6.240000000E1,1.173122456E-1,2.183792086E-2,1.704423091E-2
6.250000000E1,1.239701483E-1,3.475425209E-2,1.744370507E-2
6.260000000E1,1.067927593E-1,-1.171790875E-2,7.989483240E-3
6.270000000E1,1.470064916E-1,1.025317016E-2,3.528688431E-2
6.280000000E1,1.165132973E-1,6.737797532E-2,2.143844669E-2
6.290000000E1,1.484712302E-1,1.824265340E-2,3.049319437E-2
6.300000000E1,1.274322577E-1,-2.942792993E-2,1.611212453E-2
6.310000000E1,1.214401452E-1,9.321063780E-3,1.877528561E-2
6.320000000E1,1.031974918E-1,5.126585079E-2,2.210423696E-2
6.330000000E1,1.214401452E-1,3.515372626E-2,1.771002118E-2
6.340000000E1,1.194427744E-1,3.635214874E-2,1.704423091E-2
6.350000000E1,1.330248959E-1,2.889529772E-2,2.596582053E-2
6.360000000E1,1.187769842E-1,3.874899371E-2,2.543318831E-2
6.370000000E1,1.061269690E-1,2.716424302E-2,1.091896043E-2
6.380000000E1,1.133175040E-1,1.717738897E-2,1.211738291E-2
6.390000000E1,1.286306802E-1,2.263686918E-2,2.356897556E-2
6.400000000E1,1.226385677E-1,1.344896345E-2,2.223739502E-2
6.410000000E1,1.255680449E-1,2.583266248E-2,2.210423696E-2
6.420000000E1,1.123853976E-1,4.846953166E-2,1.731054702E-2
6.430000000E1,1.272990996E-1,3.408846182E-2,2.024002421E-2
6.440000000E1,1.251685708E-1,1.611212453E-2,2.170476280E-2
6.450000000E1,1.308943671E-1,2.010686615E-2,1.464738594E-2
6.460000000E1,1.205080389E-1,-2.530003026E-3,2.090581448E-2
6.470000000E1,1.308943671E-1,2.609897858E-2,2.663161080E-2
6.480000000E1,1.290301543E-1,7.723167132E-3,2.463423999E-2
6.490000000E1,1.206411969E-1,3.475425209E-2,1.797633729E-2
6.500000000E1,1.303617349E-1,-2.103897253E-2,1.850896951E-2
6.510000000E1,1.246359385E-1,2.743055912E-2,1.944107588E-2
6.520000000E1,1.183775100E-1,2.942792993E-2,1.664475675E-2
6.530000000E1,1.129180298E-1,4.087952258E-2,1.677791480E-2
6.540000000E1,1.239701483E-1,2.876213966E-2,2.077265642E-2
6.550000000E1,1.261006771E-1,1.557949232E-2,2.383529167E-2
6.560000000E1,1.288969963E-1,2.303634334E-2,2.809634939E-2
6.570000000E1,1.199754067E-1,3.062635242E-3,2.197107891E-2
6.580000000E1,1.043959143E-1,2.503371415E-2,1.438106983E-2
6.590000000E1,1.027980177E-1,5.779059544E-2,1.797633729E-2
6.600000000E1,1.383512181E-1,-2.130528864E-3,2.982740410E-2
6.610000000E1,1.170459295E-1,3.795004539E-2,2.330265945E-2
6.620000000E1,1.010669630E-1,8.029430656E-2,1.731054702E-2
6.630000000E1,1.363538473E-1,-3.328951350E-3,2.543318831E-2
6.640000000E1,1.167796134E-1,2.436792388E-2,2.356897556E-2
6.650000000E1,1.189101422E-1,4.340952560E-2,2.330265945E-2
6.660000000E1,1.258343610E-1,1.637844064E-2,1.771002118E-2
6.670000000E1,1.237038322E-1,1.797633729E-2,2.103897253E-2
6.680000000E1,1.186438261E-1,2.703108496E-2,2.223739502E-2
6.690000000E1,1.194427744E-1,3.715109707E-2,2.157160475E-2
6.700000000E1,1.257012030E-1,-7.723167132E-3,2.103897253E-2
6.710000000E1,1.344896345E-1,-5.326322160E-4,2.396844972E-2
6.720000000E1,1.157143489E-1,2.516687221E-2,2.170476280E-2
6.730000000E1,1.110538170E-1,4.567321252E-2,1.584580843E-2
6.740000000E1,1.198422486E-1,3.488741015E-2,1.651159870E-2
6.750000000E1,1.141164523E-1,2.516687221E-2,2.450108194E-2
6.760000000E1,1.101217107E-1,5.992112430E-2,2.143844669E-2
6.770000000E1,1.205080389E-1,2.157160475E-2,1.837581145E-2
6.780000000E1,1.162469811E-1,1.997370810E-2,1.557949232E-2
6.790000000E1,1.227717258E-1,-1.225054097E-2,1.917475978E-2
6.800000000E1,1.061269690E-1,2.316950140E-2,1.677791480E-2
6.810000000E1,1.455417530E-1,1.185106681E-2,2.356897556E-2
6.820000000E1,1.166464553E-1,-7.856325186E-3,1.890844367E-2
6.830000000E1,1.183775100E-1,2.929477188E-2,2.490055610E-2
6.840000000E1,1.292964704E-1,2.663161080E-2,1.837581145E-2
6.850000000E1,1.287638382E-1,-1.118527654E-2,2.010686615E-2
6.860000000E1,1.197090905E-1,6.804376559E-2,1.904160172E-2
6.870000000E1,1.139832942E-1,3.315635545E-2,2.090581448E-2
6.880000000E1,1.013332791E-1,7.776430354E-2,2.263686918E-2
6.890000000E1,1.070590754E-1,4.580637058E-2,1.997370810E-2
6.900000000E1,1.384843762E-1,-1.331580540E-4,2.050634032E-2
6.910000000E1,1.169127714E-1,2.330265945E-2,1.890844367E-2
6.920000000E1,1.182443520E-1,2.836266550E-2,2.822950745E-2
6.930000000E1,1.247690966E-1,1.970739199E-2,1.997370810E-2
6.940000000E1,1.279648899E-1,2.183792086E-2,1.771002118E-2
6.950000000E1,1.123853976E-1,2.063949837E-2,2.077265642E-2
6.960000000E1,1.078580237E-1,4.380899977E-2,1.757686313E-2
6.970000000E1,1.335575282E-1,2.063949837E-2,2.569950442E-2
6.980000000E1,1.480717560E-1,-5.566006657E-2,2.143844669E-2
6.990000000E1,1.286306802E-1,3.129214269E-2,2.130528864E-2
7.000000000E1,1.247690966E-1,1.398159567E-2,2.463423999E-2
7.010000000E1,1.089232882E-1,2.689792691E-2,1.624528259E-2
7.020000000E1,1.326254218E-1,9.187905726E-3,1.944107588E-2
7.030000000E1,1.284975221E-1,3.209109101E-2,2.263686918E-2
7.040000000E1,1.241033063E-1,2.862898161E-2,1.984055005E-2
7.050000000E1,1.094559204E-1,2.463423999E-2,1.158475070E-2
7.060000000E1,1.378185859E-1,-8.788431564E-3,2.609897858E-2
7.070000000E1,1.123853976E-1,3.661846485E-2,2.063949837E-2
7.080000000E1,1.355548990E-1,1.051948627E-2,2.316950140E-2
7.090000000E1,1.335575282E-1,7.483482635E-2,3.075951047E-2
7.100000000E1,1.211738291E-1,3.994741620E-4,1.717738897E-2
7.110000000E1,1.110538170E-1,2.024002421E-2,1.611212453E-2
7.120000000E1,9.667274720E-2,6.378270787E-2,1.810949534E-2
7.130000000E1,7.816377770E-2,8.402273207E-2,1.225054097E-2
7.140000000E1,1.376854278E-1,6.391586592E-3,1.877528561E-2
7.150000000E1,1.097222365E-1,9.534116666E-2,2.077265642E-2
7.160000000E1,1.175785617E-1,5.326322160E-3,1.464738594E-2
7.170000000E1,1.051948627E-1,1.227717258E-1,2.862898161E-2
7.180000000E1,1.675128319E-1,-3.874899371E-2,3.102582658E-2
7.190000000E1,1.091896043E-1,8.668589315E-2,2.769687523E-2
7.200000000E1,1.110538170E-1,-4.527373836E-3,1.358212151E-2
7.210000000E1,1.191764583E-1,3.408846182E-2,2.117213059E-2
7.220000000E1,1.250354127E-1,1.211738291E-2,1.917475978E-2
7.230000000E1,1.189101422E-1,3.502056820E-2,1.571265037E-2
7.240000000E1,1.194427744E-1,2.689792691E-2,2.450108194E-2
7.250000000E1,1.109206590E-1,2.370213361E-2,2.130528864E-2
7.260000000E1,1.312938412E-1,9.054747672E-3,2.769687523E-2
7.270000000E1,1.512675493E-1,-1.970739199E-2,2.636529469E-2
7.280000000E1,1.266333094E-1,1.624528259E-2,2.157160475E-2
7.290000000E1,1.079911818E-1,4.287689339E-2,1.398159567E-2
7.300000000E1,1.303617349E-1,2.836266550E-2,2.689792691E-2
7.310000000E1,1.255680449E-1,2.929477188E-2,2.396844972E-2
7.320000000E1,1.223722516E-1,3.861583566E-2,1.717738897E-2
7.330000000E1,1.223722516E-1,4.274373533E-2,2.063949837E-2
7.340000000E1,1.270327835E-1,1.384843762E-2,1.824265340E-2
7.350000000E1,1.402154309E-1,-1.331580540E-4,2.250371113E-2
7.360000000E1,1.241033063E-1,1.810949534E-2,1.637844064E-2
7.370000000E1,1.166464553E-1,1.185106681E-2,2.010686615E-2
7.380000000E1,1.222390936E-1,9.720537942E-3,2.117213059E-2
7.390000000E1,1.258343610E-1,2.716424302E-2,1.557949232E-2
7.400000000E1,1.291633124E-1,1.078580237E-2,1.531317621E-2
7.410000000E1,1.193096164E-1,2.929477188E-2,1.717738897E-2
7.420000000E1,1.149154006E-1,-7.190534916E-3,1.957423394E-2
7.430000000E1,1.267664674E-1,2.197107891E-2,2.223739502E-2
7.440000000E1,1.411475372E-1,-7.323692970E-3,2.197107891E-2
7.450000000E1,1.567270296E-1,-2.809634939E-2,3.209109101E-2
7.460000000E1,1.284975221E-1,-1.012001210E-2,1.957423394E-2
7.470000000E1,1.394164825E-1,-2.024002421E-2,2.609897858E-2
7.480000000E1,1.311606832E-1,-4.434163198E-2,2.250371113E-2
7.490000000E1,1.130511878E-1,3.328951350E-2,2.277002723E-2
7.500000000E1,1.306280510E-1,6.391586592E-3,2.037318226E-2
7.510000000E1,1.431449080E-1,-2.889529772E-2,1.757686313E-2
7.520000000E1,9.361011196E-2,1.230380419E-1,1.265001513E-2
7.530000000E1,1.238369902E-1,1.158475070E-2,2.063949837E-2
7.540000000E1,1.229048838E-1,3.062635242E-2,1.065264432E-2
7.550000000E1,1.243696224E-1,2.024002421E-2,1.597896648E-2
7.560000000E1,1.157143489E-1,2.463423999E-2,2.729740107E-2
7.570000000E1,1.122522395E-1,3.941478398E-2,1.864212756E-2
7.580000000E1,1.185106681E-1,2.969424604E-2,2.090581448E-2
7.590000000E1,1.202417228E-1,1.890844367E-2,2.250371113E-2
7.600000000E1,1.205080389E-1,1.198422486E-2,2.237055307E-2
7.610000000E1,1.238369902E-1,4.713795112E-2,2.090581448E-2
7.620000000E1,1.278317318E-1,1.917475978E-2,2.756371718E-2
7.630000000E1,1.226385677E-1,2.809634939E-2,2.729740107E-2
7.640000000E1,1.246359385E-1,6.072007262E-2,2.183792086E-2
7.650000000E1,1.135838201E-1,5.978796625E-2,1.930791783E-2
7.660000000E1,8.562062872E-2,5.685848906E-2,1.331580540E-2
7.670000000E1,1.376854278E-1,-1.464738594E-3,2.636529469E-2
7.680000000E1,1.336906862E-1,-2.609897858E-2,2.423476583E-2
7.690000000E1,1.410143792E-1,-3.302319739E-2,1.997370810E-2
7.700000000E1,1.406149050E-1,7.989483240E-3,2.103897253E-2
7.710000000E1,1.226385677E-1,2.809634939E-2,1.384843762E-2
7.720000000E1,1.243696224E-1,4.354268366E-2,1.997370810E-2
7.730000000E1,1.057274949E-1,5.486111825E-2,2.263686918E-2
7.740000000E1,1.336906862E-1,-9.321063780E-4,2.316950140E-2
7.750000000E1,1.193096164E-1,3.661846485E-2,1.557949232E-2
7.760000000E1,1.189101422E-1,2.556634637E-2,2.077265642E-2
7.770000000E1,1.366201634E-1,9.321063780E-3,1.797633729E-2
7.780000000E1,1.210406711E-1,8.122641294E-3,2.090581448E-2
7.790000000E1,1.202417228E-1,3.009372020E-2,2.516687221E-2
7.800000000E1,1.407480631E-1,1.944107588E-2,1.890844367E-2
7.810000000E1,1.368864795E-1,3.834951955E-2,2.649845275E-2
7.820000000E1,1.250354127E-1,4.008057425E-2,1.637844064E-2
7.830000000E1,1.270327835E-1,3.861583566E-3,2.476739804E-2
7.840000000E1,1.097222365E-1,2.383529167E-2,2.197107891E-2
7.850000000E1,1.214401452E-1,-7.456851024E-3,2.290318529E-2
